datetime,aqi_forecast,forecast_type
2025-11-23 18:00:00,179.14359454055804,3_day_forecast
2025-11-23 19:00:00,173.0799284245681,3_day_forecast
2025-11-23 20:00:00,168.96659576998388,3_day_forecast
2025-11-23 21:00:00,168.63511577891123,3_day_forecast
2025-11-23 22:00:00,170.97540552307586,3_day_forecast
2025-11-23 23:00:00,161.6073012738052,3_day_forecast
2025-11-24 00:00:00,171.30355153852634,3_day_forecast
2025-11-24 01:00:00,168.66680687793368,3_day_forecast
2025-11-24 02:00:00,168.73439800195877,3_day_forecast
2025-11-24 03:00:00,164.76252033006955,3_day_forecast
2025-11-24 04:00:00,165.78139208548424,3_day_forecast
2025-11-24 05:00:00,164.80221607733372,3_day_forecast
2025-11-24 06:00:00,172.2180807446813,3_day_forecast
2025-11-24 07:00:00,175.28819035745755,3_day_forecast
2025-11-24 08:00:00,175.7518799004061,3_day_forecast
2025-11-24 09:00:00,172.24090078845717,3_day_forecast
2025-11-24 10:00:00,175.25607874428,3_day_forecast
2025-11-24 11:00:00,178.28187238217512,3_day_forecast
2025-11-24 12:00:00,178.2321312052367,3_day_forecast
2025-11-24 13:00:00,184.05926360941478,3_day_forecast
2025-11-24 14:00:00,186.77887058350623,3_day_forecast
2025-11-24 15:00:00,186.58091404546408,3_day_forecast
2025-11-24 16:00:00,184.59028146210355,3_day_forecast
2025-11-24 17:00:00,190.42303338961628,3_day_forecast
2025-11-24 18:00:00,188.73328405934478,3_day_forecast
2025-11-24 19:00:00,189.85781318629526,3_day_forecast
2025-11-24 20:00:00,178.83942952590857,3_day_forecast
2025-11-24 21:00:00,177.12633971066228,3_day_forecast
2025-11-24 22:00:00,176.91845061618216,3_day_forecast
2025-11-24 23:00:00,174.2613052101177,3_day_forecast
2025-11-25 00:00:00,170.37134083000566,3_day_forecast
2025-11-25 01:00:00,166.53990688872673,3_day_forecast
2025-11-25 02:00:00,163.4028408276729,3_day_forecast
2025-11-25 03:00:00,163.2710563356513,3_day_forecast
2025-11-25 04:00:00,160.5015692051366,3_day_forecast
2025-11-25 05:00:00,160.62874027561477,3_day_forecast
2025-11-25 06:00:00,167.84875618746213,3_day_forecast
2025-11-25 07:00:00,172.3237767489815,3_day_forecast
2025-11-25 08:00:00,173.2022014929562,3_day_forecast
2025-11-25 09:00:00,170.56225713621106,3_day_forecast
2025-11-25 10:00:00,168.88552480709018,3_day_forecast
2025-11-25 11:00:00,172.46679874053999,3_day_forecast
2025-11-25 12:00:00,176.63377669535254,3_day_forecast
2025-11-25 13:00:00,178.3944289050855,3_day_forecast
2025-11-25 14:00:00,179.57761984907884,3_day_forecast
2025-11-25 15:00:00,180.21189184688572,3_day_forecast
2025-11-25 16:00:00,184.96354823070163,3_day_forecast
2025-11-25 17:00:00,187.7806572686805,3_day_forecast
2025-11-25 18:00:00,181.17725288786175,3_day_forecast
2025-11-25 19:00:00,175.82947369383922,3_day_forecast
2025-11-25 20:00:00,174.71084945393977,3_day_forecast
2025-11-25 21:00:00,175.03928720281777,3_day_forecast
2025-11-25 22:00:00,174.8636209051901,3_day_forecast
2025-11-25 23:00:00,169.589598429285,3_day_forecast
2025-11-26 00:00:00,168.744913035997,3_day_forecast
2025-11-26 01:00:00,168.01145955759165,3_day_forecast
2025-11-26 02:00:00,165.88401175628135,3_day_forecast
2025-11-26 03:00:00,164.02466794012062,3_day_forecast
2025-11-26 04:00:00,161.83135362589633,3_day_forecast
2025-11-26 05:00:00,160.67404228232968,3_day_forecast
2025-11-26 06:00:00,167.795261333676,3_day_forecast
2025-11-26 07:00:00,172.33865834195694,3_day_forecast
2025-11-26 08:00:00,171.2460183987416,3_day_forecast
2025-11-26 09:00:00,171.3148407073287,3_day_forecast
2025-11-26 10:00:00,172.3578309556164,3_day_forecast
2025-11-26 11:00:00,173.29514830432865,3_day_forecast
2025-11-26 12:00:00,173.13764009247743,3_day_forecast
2025-11-26 13:00:00,176.14289509999736,3_day_forecast
2025-11-26 14:00:00,178.85177853340937,3_day_forecast
2025-11-26 15:00:00,184.1787026412923,3_day_forecast
2025-11-26 16:00:00,186.33894358396674,3_day_forecast
2025-11-26 17:00:00,192.37901899372744,3_day_forecast
