datetime,aqi_forecast,forecast_type
2025-12-01 22:00:00+00:00,78.19753,3_day_forecast
2025-12-01 23:00:00+00:00,82.35595,3_day_forecast
2025-12-02 00:00:00+00:00,75.27108,3_day_forecast
2025-12-02 01:00:00+00:00,73.5248,3_day_forecast
2025-12-02 02:00:00+00:00,76.40914,3_day_forecast
2025-12-02 03:00:00+00:00,72.107254,3_day_forecast
2025-12-02 04:00:00+00:00,63.827984,3_day_forecast
2025-12-02 05:00:00+00:00,70.70464,3_day_forecast
2025-12-02 06:00:00+00:00,73.039,3_day_forecast
2025-12-02 07:00:00+00:00,79.79107,3_day_forecast
2025-12-02 08:00:00+00:00,79.86705,3_day_forecast
2025-12-02 09:00:00+00:00,80.85045,3_day_forecast
2025-12-02 10:00:00+00:00,81.69755,3_day_forecast
2025-12-02 11:00:00+00:00,76.179184,3_day_forecast
2025-12-02 12:00:00+00:00,73.29567,3_day_forecast
2025-12-02 13:00:00+00:00,72.346855,3_day_forecast
2025-12-02 14:00:00+00:00,81.77389,3_day_forecast
2025-12-02 15:00:00+00:00,82.98639,3_day_forecast
2025-12-02 16:00:00+00:00,72.375916,3_day_forecast
2025-12-02 17:00:00+00:00,76.28947,3_day_forecast
2025-12-02 18:00:00+00:00,79.95118,3_day_forecast
2025-12-02 19:00:00+00:00,71.117325,3_day_forecast
2025-12-02 20:00:00+00:00,67.98151,3_day_forecast
2025-12-02 21:00:00+00:00,84.31594,3_day_forecast
2025-12-02 22:00:00+00:00,76.76527,3_day_forecast
2025-12-02 23:00:00+00:00,74.73784,3_day_forecast
2025-12-03 00:00:00+00:00,74.49519,3_day_forecast
2025-12-03 01:00:00+00:00,72.471306,3_day_forecast
2025-12-03 02:00:00+00:00,72.44552,3_day_forecast
2025-12-03 03:00:00+00:00,72.1252,3_day_forecast
2025-12-03 04:00:00+00:00,70.88628,3_day_forecast
2025-12-03 05:00:00+00:00,64.91435,3_day_forecast
2025-12-03 06:00:00+00:00,72.17057,3_day_forecast
2025-12-03 07:00:00+00:00,73.04066,3_day_forecast
2025-12-03 08:00:00+00:00,83.91735,3_day_forecast
2025-12-03 09:00:00+00:00,77.58078,3_day_forecast
2025-12-03 10:00:00+00:00,76.15183,3_day_forecast
2025-12-03 11:00:00+00:00,73.25598,3_day_forecast
2025-12-03 12:00:00+00:00,74.10997,3_day_forecast
2025-12-03 13:00:00+00:00,66.61266,3_day_forecast
2025-12-03 14:00:00+00:00,69.8051,3_day_forecast
2025-12-03 15:00:00+00:00,65.77323,3_day_forecast
2025-12-03 16:00:00+00:00,74.22949,3_day_forecast
2025-12-03 17:00:00+00:00,81.88895,3_day_forecast
2025-12-03 18:00:00+00:00,86.997116,3_day_forecast
2025-12-03 19:00:00+00:00,78.633125,3_day_forecast
2025-12-03 20:00:00+00:00,73.36188,3_day_forecast
2025-12-03 21:00:00+00:00,74.32335,3_day_forecast
2025-12-03 22:00:00+00:00,75.614204,3_day_forecast
2025-12-03 23:00:00+00:00,80.49876,3_day_forecast
2025-12-04 00:00:00+00:00,73.58586,3_day_forecast
2025-12-04 01:00:00+00:00,78.86845,3_day_forecast
2025-12-04 02:00:00+00:00,74.349106,3_day_forecast
2025-12-04 03:00:00+00:00,72.11216,3_day_forecast
2025-12-04 04:00:00+00:00,72.85256,3_day_forecast
2025-12-04 05:00:00+00:00,74.511185,3_day_forecast
2025-12-04 06:00:00+00:00,73.878746,3_day_forecast
2025-12-04 07:00:00+00:00,87.161026,3_day_forecast
2025-12-04 08:00:00+00:00,79.89025,3_day_forecast
2025-12-04 09:00:00+00:00,82.84968,3_day_forecast
2025-12-04 10:00:00+00:00,73.19123,3_day_forecast
2025-12-04 11:00:00+00:00,74.03375,3_day_forecast
2025-12-04 12:00:00+00:00,82.93084,3_day_forecast
2025-12-04 13:00:00+00:00,69.51074,3_day_forecast
2025-12-04 14:00:00+00:00,83.45201,3_day_forecast
2025-12-04 15:00:00+00:00,80.993576,3_day_forecast
2025-12-04 16:00:00+00:00,73.28726,3_day_forecast
2025-12-04 17:00:00+00:00,86.97617,3_day_forecast
2025-12-04 18:00:00+00:00,76.202324,3_day_forecast
2025-12-04 19:00:00+00:00,71.02779,3_day_forecast
2025-12-04 20:00:00+00:00,80.91301,3_day_forecast
2025-12-04 21:00:00+00:00,74.30877,3_day_forecast
