datetime,aqi_forecast,forecast_type
2025-11-23 16:00:00+00:00,172.64227,3_day_forecast
2025-11-23 17:00:00+00:00,180.932,3_day_forecast
2025-11-23 18:00:00+00:00,180.44327,3_day_forecast
2025-11-23 19:00:00+00:00,172.19406,3_day_forecast
2025-11-23 20:00:00+00:00,171.49649,3_day_forecast
2025-11-23 21:00:00+00:00,171.30905,3_day_forecast
2025-11-23 22:00:00+00:00,171.66089,3_day_forecast
2025-11-23 23:00:00+00:00,171.45392,3_day_forecast
2025-11-24 00:00:00+00:00,176.03032,3_day_forecast
2025-11-24 01:00:00+00:00,175.199,3_day_forecast
2025-11-24 02:00:00+00:00,171.02792,3_day_forecast
2025-11-24 03:00:00+00:00,170.49968,3_day_forecast
2025-11-24 04:00:00+00:00,170.88618,3_day_forecast
2025-11-24 05:00:00+00:00,171.67267,3_day_forecast
2025-11-24 06:00:00+00:00,174.04028,3_day_forecast
2025-11-24 07:00:00+00:00,183.54613,3_day_forecast
2025-11-24 08:00:00+00:00,183.39334,3_day_forecast
2025-11-24 09:00:00+00:00,174.9618,3_day_forecast
2025-11-24 10:00:00+00:00,174.50165,3_day_forecast
2025-11-24 11:00:00+00:00,176.52621,3_day_forecast
2025-11-24 12:00:00+00:00,175.59204,3_day_forecast
2025-11-24 13:00:00+00:00,175.6224,3_day_forecast
2025-11-24 14:00:00+00:00,175.0397,3_day_forecast
2025-11-24 15:00:00+00:00,174.76476,3_day_forecast
2025-11-24 16:00:00+00:00,175.35103,3_day_forecast
2025-11-24 17:00:00+00:00,180.91635,3_day_forecast
2025-11-24 18:00:00+00:00,183.0108,3_day_forecast
2025-11-24 19:00:00+00:00,173.77544,3_day_forecast
2025-11-24 20:00:00+00:00,178.30989,3_day_forecast
2025-11-24 21:00:00+00:00,175.6834,3_day_forecast
2025-11-24 22:00:00+00:00,177.32907,3_day_forecast
2025-11-24 23:00:00+00:00,176.89348,3_day_forecast
2025-11-25 00:00:00+00:00,176.00146,3_day_forecast
2025-11-25 01:00:00+00:00,175.51611,3_day_forecast
2025-11-25 02:00:00+00:00,170.46661,3_day_forecast
2025-11-25 03:00:00+00:00,170.87984,3_day_forecast
2025-11-25 04:00:00+00:00,170.93169,3_day_forecast
2025-11-25 05:00:00+00:00,171.67757,3_day_forecast
2025-11-25 06:00:00+00:00,173.73831,3_day_forecast
2025-11-25 07:00:00+00:00,184.80498,3_day_forecast
2025-11-25 08:00:00+00:00,183.39967,3_day_forecast
2025-11-25 09:00:00+00:00,174.76942,3_day_forecast
2025-11-25 10:00:00+00:00,174.52948,3_day_forecast
2025-11-25 11:00:00+00:00,175.91615,3_day_forecast
2025-11-25 12:00:00+00:00,174.86523,3_day_forecast
2025-11-25 13:00:00+00:00,174.413,3_day_forecast
2025-11-25 14:00:00+00:00,175.30458,3_day_forecast
2025-11-25 15:00:00+00:00,175.20872,3_day_forecast
2025-11-25 16:00:00+00:00,174.37975,3_day_forecast
2025-11-25 17:00:00+00:00,180.96693,3_day_forecast
2025-11-25 18:00:00+00:00,180.19177,3_day_forecast
2025-11-25 19:00:00+00:00,172.94829,3_day_forecast
2025-11-25 20:00:00+00:00,173.71709,3_day_forecast
2025-11-25 21:00:00+00:00,173.07664,3_day_forecast
2025-11-25 22:00:00+00:00,172.98589,3_day_forecast
2025-11-25 23:00:00+00:00,175.75012,3_day_forecast
2025-11-26 00:00:00+00:00,175.2075,3_day_forecast
2025-11-26 01:00:00+00:00,174.71204,3_day_forecast
2025-11-26 02:00:00+00:00,170.50934,3_day_forecast
2025-11-26 03:00:00+00:00,170.5326,3_day_forecast
2025-11-26 04:00:00+00:00,170.76498,3_day_forecast
2025-11-26 05:00:00+00:00,169.78609,3_day_forecast
2025-11-26 06:00:00+00:00,175.2312,3_day_forecast
2025-11-26 07:00:00+00:00,180.93399,3_day_forecast
2025-11-26 08:00:00+00:00,184.78389,3_day_forecast
2025-11-26 09:00:00+00:00,175.1593,3_day_forecast
2025-11-26 10:00:00+00:00,174.60933,3_day_forecast
2025-11-26 11:00:00+00:00,176.58528,3_day_forecast
2025-11-26 12:00:00+00:00,173.88974,3_day_forecast
2025-11-26 13:00:00+00:00,173.02583,3_day_forecast
2025-11-26 14:00:00+00:00,174.87627,3_day_forecast
2025-11-26 15:00:00+00:00,175.8391,3_day_forecast
