pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,hour,is_rush_hour,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,pm2_5_nowcast_lag_1h,pm10_nowcast_lag_1h,co_ppm_8hr_avg_lag_1h,no2_ppb_lag_1h,pm2_5_nowcast_ma_6h,pm10_nowcast_ma_6h,no2_ppb_ma_6h
-57.284916,-12.300298,-0.18312342,-0.49985993,-0.33639455,-2.222168,-0.23381895,-0.039865028,-0.0076119727,-0.0036494038,-0.07720358,-0.08389078,-0.030601768,-0.00024885882,0.033871416,-13.942129,0.028731301,0.16416703,0.044686712,-2.734749,-0.0445306,0.11024442
-59.763325,-11.885518,-0.1690534,-0.46842587,-0.2869236,-1.6424984,-0.23728533,0.022697382,-0.011229464,-0.0023367375,-0.090435535,-0.0025113474,0.013622225,0.016342213,0.01869983,-14.281843,0.09845529,0.15928549,0.0663662,-2.6423883,0.00088402757,0.05606049
-61.554726,-12.059743,-0.15876986,-0.45336622,-0.27098593,-1.5780861,-0.25842845,0.09155322,-9.895942e-05,-0.0015041501,-0.057469208,0.033122078,0.046341036,0.020396594,0.012793776,-15.689682,0.14355741,0.13061626,0.049952,-2.684692,0.087455966,0.07176255
-62.55841,-12.423123,-0.18250704,-0.45451355,-0.24599835,-1.5859,-0.2513104,-0.066655464,0.0031057824,-0.0024724433,-0.07137921,0.033862077,0.023636099,0.031979553,0.022644173,-16.612926,0.117198825,0.11502317,0.06778415,-3.506433,0.071501784,0.07011476
-64.53719,-12.29865,-0.120103724,-0.44448775,-0.33781758,-1.5388541,-0.25460345,0.2093616,-0.00046011416,-0.0014947763,-0.06090236,0.03533934,0.052342236,0.013696764,0.01780625,-16.492338,0.1491421,0.16729729,0.043592304,-3.0492797,0.08830321,0.06725088
-65.10076,-12.286257,-0.18688293,-0.38919255,-0.26431575,-1.4942697,-0.25419718,0.18771891,-0.0007860015,-0.00087440654,-0.09513765,0.032138,0.051892422,-0.033516828,-0.007861046,-17.289557,0.12966982,0.123564035,0.033072267,-2.9217594,0.103432365,0.047092747
-65.065674,-12.384628,-0.17601193,-0.37949085,-0.25861806,-1.4634812,-0.23293479,-0.022778098,-8.329769e-05,0.0035597857,-0.099920526,-0.014645221,0.038632855,-0.014418549,-0.015435877,-17.38382,0.14952545,0.1489111,0.056191802,-3.3159533,0.0904211,0.047461756
-65.04956,-12.433768,-0.13107276,-0.39473954,-0.2721813,-1.4835986,-0.2198447,-0.06866449,0.001021329,0.0034793993,-0.0976902,-0.011920768,0.007941741,-0.009951189,-0.013922883,-17.425327,0.1514994,0.13986695,0.050637618,-3.359453,0.09311421,0.035704277
-65.03604,-12.415273,-0.103911564,-0.39002025,-0.27184483,-1.4816958,-0.22673222,0.004134672,0.0069725667,0.0011680487,-0.0902197,0.050066344,0.028744152,-0.008345127,-0.010095441,-17.443346,0.14512774,0.081568494,-0.011923202,-3.3480606,0.10114198,-0.0023755413
-64.31051,-12.380497,-0.10359362,-0.4022042,-0.21506703,-1.563115,-0.22926947,-0.0022345271,0.0018404744,0.0007249373,-0.09151823,0.10699772,0.010489004,-0.008434058,-0.013502214,-17.453745,0.16111454,0.10090786,-0.017840166,-3.2875857,0.118027374,0.011999279
-64.32371,-12.372176,-0.093679115,-0.41720176,-0.27040362,-1.5793205,-0.26147756,-0.010830718,0.0011575796,-0.0024479672,-0.08731024,-0.12255413,0.008639199,-0.016993424,-0.011894058,-17.483484,0.1337555,0.096955776,-0.0014893285,-3.2494388,0.101929486,-0.004529519
-63.902096,-12.428843,-0.089654885,-0.38787195,-0.26662895,-1.5098133,-0.2524276,0.0077659525,0.0010905659,0.00084710994,-0.08389776,-0.09059608,-0.012885773,-0.0066466336,-0.009834818,-17.47182,0.13157867,0.09168437,0.050437685,-3.15963,0.0870269,-0.013476142
-63.84787,-12.514303,-0.09744434,-0.38150555,-0.27781063,-1.4274354,-0.2507535,0.0121864015,-0.0027132267,0.0013231429,-0.0836936,-0.113296404,-0.021853711,-0.010021247,-0.009831576,-17.474129,0.13526654,0.082579985,0.054460697,-3.1893146,0.10076224,-0.02880449
-63.82195,-12.545125,-0.09263541,-0.37409884,-0.2823768,-1.3002524,-0.24636932,0.019592406,-0.008006918,0.0022203457,-0.08722984,0.11995392,0.0027604715,-0.00081906415,-0.0083096,-17.33677,0.17252868,0.07511205,0.043731563,-3.241385,0.11060901,-0.028029522
-62.14958,-12.635962,-0.094160415,-0.38128492,-0.27981266,-1.2499537,-0.26283616,0.011132784,-0.0069411555,0.0009169792,-0.088966176,0.060281407,-0.006344438,-0.005371238,-0.009814773,-17.334888,0.1330197,0.066176236,0.021672817,-3.27296,0.09885654,-0.03904892
-61.2104,-12.601894,-0.13476068,-0.3795518,-0.27059594,-1.0952214,-0.2683027,0.017081978,0.0009351543,0.0015734809,-0.089089505,0.012744892,0.008032691,0.023985982,-0.008774494,-16.539597,0.0987951,0.059036843,0.031027071,-3.1877995,0.08644494,-0.0026290596
-60.376522,-12.484862,-0.16514914,-0.37091175,-0.25288063,-1.2253433,-0.26586786,0.019499965,0.0015404881,0.0015662687,-0.08744339,0.017473793,0.014738391,0.026400793,0.0029834688,-16.323366,0.115338825,0.0644466,0.044813473,-3.0897799,0.07321988,0.0079363575
-59.742718,-12.549268,-0.15285453,-0.3633121,-0.22006065,-1.2105393,-0.28033856,-0.024198117,-0.00030268446,5.6845467e-05,-0.085363574,0.079772495,0.073300794,0.025881942,0.029732259,-16.431587,0.105921805,0.12690094,0.12021059,-3.3451555,0.040360596,0.04200906
-59.848705,-12.404554,-0.15629596,-0.3784499,-0.24690452,-1.2464905,-0.27771896,-0.04934756,0.0068422146,0.0009911289,-0.09433626,0.04463685,-0.008775274,-0.0011756499,0.029750315,-15.890055,0.09599318,0.106949374,0.14345028,-2.7453356,0.060789976,0.078204714
