datetime,aqi_forecast,forecast_type
2025-11-30 22:00:00+00:00,153.0601,3_day_forecast
2025-11-30 23:00:00+00:00,153.33711,3_day_forecast
2025-12-01 00:00:00+00:00,154.73999,3_day_forecast
2025-12-01 01:00:00+00:00,154.35764,3_day_forecast
2025-12-01 02:00:00+00:00,151.75922,3_day_forecast
2025-12-01 03:00:00+00:00,153.02766,3_day_forecast
2025-12-01 04:00:00+00:00,152.7582,3_day_forecast
2025-12-01 05:00:00+00:00,153.05861,3_day_forecast
2025-12-01 06:00:00+00:00,154.43138,3_day_forecast
2025-12-01 07:00:00+00:00,159.72697,3_day_forecast
2025-12-01 08:00:00+00:00,159.89848,3_day_forecast
2025-12-01 09:00:00+00:00,154.13469,3_day_forecast
2025-12-01 10:00:00+00:00,153.78787,3_day_forecast
2025-12-01 11:00:00+00:00,153.655,3_day_forecast
2025-12-01 12:00:00+00:00,154.04271,3_day_forecast
2025-12-01 13:00:00+00:00,154.52301,3_day_forecast
2025-12-01 14:00:00+00:00,154.0981,3_day_forecast
2025-12-01 15:00:00+00:00,154.08809,3_day_forecast
2025-12-01 16:00:00+00:00,154.092,3_day_forecast
2025-12-01 17:00:00+00:00,159.67487,3_day_forecast
2025-12-01 18:00:00+00:00,159.95274,3_day_forecast
2025-12-01 19:00:00+00:00,153.97086,3_day_forecast
2025-12-01 20:00:00+00:00,154.08447,3_day_forecast
2025-12-01 21:00:00+00:00,154.28995,3_day_forecast
2025-12-01 22:00:00+00:00,154.46411,3_day_forecast
2025-12-01 23:00:00+00:00,154.92091,3_day_forecast
2025-12-02 00:00:00+00:00,156.11914,3_day_forecast
2025-12-02 01:00:00+00:00,153.68083,3_day_forecast
2025-12-02 02:00:00+00:00,152.6569,3_day_forecast
2025-12-02 03:00:00+00:00,152.83354,3_day_forecast
2025-12-02 04:00:00+00:00,152.82524,3_day_forecast
2025-12-02 05:00:00+00:00,152.86491,3_day_forecast
2025-12-02 06:00:00+00:00,154.20897,3_day_forecast
2025-12-02 07:00:00+00:00,159.84901,3_day_forecast
2025-12-02 08:00:00+00:00,160.02654,3_day_forecast
2025-12-02 09:00:00+00:00,154.10762,3_day_forecast
2025-12-02 10:00:00+00:00,154.38678,3_day_forecast
2025-12-02 11:00:00+00:00,153.92178,3_day_forecast
2025-12-02 12:00:00+00:00,154.03847,3_day_forecast
2025-12-02 13:00:00+00:00,153.98395,3_day_forecast
2025-12-02 14:00:00+00:00,153.94804,3_day_forecast
2025-12-02 15:00:00+00:00,154.03073,3_day_forecast
2025-12-02 16:00:00+00:00,154.14374,3_day_forecast
2025-12-02 17:00:00+00:00,159.85646,3_day_forecast
2025-12-02 18:00:00+00:00,159.85661,3_day_forecast
2025-12-02 19:00:00+00:00,154.07532,3_day_forecast
2025-12-02 20:00:00+00:00,153.7811,3_day_forecast
2025-12-02 21:00:00+00:00,154.13495,3_day_forecast
2025-12-02 22:00:00+00:00,153.87386,3_day_forecast
2025-12-02 23:00:00+00:00,155.16136,3_day_forecast
2025-12-03 00:00:00+00:00,154.16568,3_day_forecast
2025-12-03 01:00:00+00:00,154.36942,3_day_forecast
2025-12-03 02:00:00+00:00,152.6769,3_day_forecast
2025-12-03 03:00:00+00:00,152.92593,3_day_forecast
2025-12-03 04:00:00+00:00,152.83601,3_day_forecast
2025-12-03 05:00:00+00:00,152.69304,3_day_forecast
2025-12-03 06:00:00+00:00,154.08392,3_day_forecast
2025-12-03 07:00:00+00:00,159.96498,3_day_forecast
2025-12-03 08:00:00+00:00,159.9871,3_day_forecast
2025-12-03 09:00:00+00:00,154.12987,3_day_forecast
2025-12-03 10:00:00+00:00,154.67192,3_day_forecast
2025-12-03 11:00:00+00:00,154.00296,3_day_forecast
2025-12-03 12:00:00+00:00,155.30559,3_day_forecast
2025-12-03 13:00:00+00:00,154.30048,3_day_forecast
2025-12-03 14:00:00+00:00,154.04005,3_day_forecast
2025-12-03 15:00:00+00:00,153.73802,3_day_forecast
2025-12-03 16:00:00+00:00,154.08574,3_day_forecast
2025-12-03 17:00:00+00:00,159.79732,3_day_forecast
2025-12-03 18:00:00+00:00,159.95316,3_day_forecast
2025-12-03 19:00:00+00:00,154.26033,3_day_forecast
2025-12-03 20:00:00+00:00,153.96875,3_day_forecast
2025-12-03 21:00:00+00:00,153.81963,3_day_forecast
