datetime,aqi_forecast,forecast_type
2025-11-24 22:00:00+00:00,163.55151,3_day_forecast
2025-11-24 23:00:00+00:00,163.55411,3_day_forecast
2025-11-25 00:00:00+00:00,162.58437,3_day_forecast
2025-11-25 01:00:00+00:00,161.98439,3_day_forecast
2025-11-25 02:00:00+00:00,157.96204,3_day_forecast
2025-11-25 03:00:00+00:00,158.95161,3_day_forecast
2025-11-25 04:00:00+00:00,159.71019,3_day_forecast
2025-11-25 05:00:00+00:00,159.65308,3_day_forecast
2025-11-25 06:00:00+00:00,163.55069,3_day_forecast
2025-11-25 07:00:00+00:00,167.95564,3_day_forecast
2025-11-25 08:00:00+00:00,168.87982,3_day_forecast
2025-11-25 09:00:00+00:00,163.54764,3_day_forecast
2025-11-25 10:00:00+00:00,163.46402,3_day_forecast
2025-11-25 11:00:00+00:00,163.04181,3_day_forecast
2025-11-25 12:00:00+00:00,163.36043,3_day_forecast
2025-11-25 13:00:00+00:00,162.9779,3_day_forecast
2025-11-25 14:00:00+00:00,163.2596,3_day_forecast
2025-11-25 15:00:00+00:00,162.60062,3_day_forecast
2025-11-25 16:00:00+00:00,162.9503,3_day_forecast
2025-11-25 17:00:00+00:00,168.86856,3_day_forecast
2025-11-25 18:00:00+00:00,168.78757,3_day_forecast
2025-11-25 19:00:00+00:00,162.49837,3_day_forecast
2025-11-25 20:00:00+00:00,162.91669,3_day_forecast
2025-11-25 21:00:00+00:00,163.91682,3_day_forecast
2025-11-25 22:00:00+00:00,163.25175,3_day_forecast
2025-11-25 23:00:00+00:00,163.5995,3_day_forecast
2025-11-26 00:00:00+00:00,163.20041,3_day_forecast
2025-11-26 01:00:00+00:00,161.95845,3_day_forecast
2025-11-26 02:00:00+00:00,158.01083,3_day_forecast
2025-11-26 03:00:00+00:00,157.93228,3_day_forecast
2025-11-26 04:00:00+00:00,158.92735,3_day_forecast
2025-11-26 05:00:00+00:00,157.35822,3_day_forecast
2025-11-26 06:00:00+00:00,163.43755,3_day_forecast
2025-11-26 07:00:00+00:00,167.36136,3_day_forecast
2025-11-26 08:00:00+00:00,168.8091,3_day_forecast
2025-11-26 09:00:00+00:00,163.29184,3_day_forecast
2025-11-26 10:00:00+00:00,163.44948,3_day_forecast
2025-11-26 11:00:00+00:00,163.4569,3_day_forecast
2025-11-26 12:00:00+00:00,163.4724,3_day_forecast
2025-11-26 13:00:00+00:00,163.00359,3_day_forecast
2025-11-26 14:00:00+00:00,163.36824,3_day_forecast
2025-11-26 15:00:00+00:00,162.57385,3_day_forecast
2025-11-26 16:00:00+00:00,162.983,3_day_forecast
2025-11-26 17:00:00+00:00,168.91684,3_day_forecast
2025-11-26 18:00:00+00:00,168.59439,3_day_forecast
2025-11-26 19:00:00+00:00,163.08458,3_day_forecast
2025-11-26 20:00:00+00:00,163.9546,3_day_forecast
2025-11-26 21:00:00+00:00,163.11476,3_day_forecast
2025-11-26 22:00:00+00:00,163.5333,3_day_forecast
2025-11-26 23:00:00+00:00,163.54008,3_day_forecast
2025-11-27 00:00:00+00:00,163.72072,3_day_forecast
2025-11-27 01:00:00+00:00,164.15112,3_day_forecast
2025-11-27 02:00:00+00:00,159.12799,3_day_forecast
2025-11-27 03:00:00+00:00,158.89253,3_day_forecast
2025-11-27 04:00:00+00:00,159.98018,3_day_forecast
2025-11-27 05:00:00+00:00,159.60052,3_day_forecast
2025-11-27 06:00:00+00:00,163.56424,3_day_forecast
2025-11-27 07:00:00+00:00,168.23283,3_day_forecast
2025-11-27 08:00:00+00:00,169.11826,3_day_forecast
2025-11-27 09:00:00+00:00,163.38435,3_day_forecast
2025-11-27 10:00:00+00:00,163.42778,3_day_forecast
2025-11-27 11:00:00+00:00,163.56682,3_day_forecast
2025-11-27 12:00:00+00:00,162.55496,3_day_forecast
2025-11-27 13:00:00+00:00,163.52335,3_day_forecast
2025-11-27 14:00:00+00:00,163.15305,3_day_forecast
2025-11-27 15:00:00+00:00,162.95581,3_day_forecast
2025-11-27 16:00:00+00:00,162.5271,3_day_forecast
2025-11-27 17:00:00+00:00,168.93242,3_day_forecast
2025-11-27 18:00:00+00:00,168.7733,3_day_forecast
2025-11-27 19:00:00+00:00,163.26382,3_day_forecast
2025-11-27 20:00:00+00:00,162.45253,3_day_forecast
2025-11-27 21:00:00+00:00,162.89656,3_day_forecast
