datetime,aqi_forecast,forecast_type
2025-11-27 22:00:00+00:00,153.48668278162205,3_day_forecast
2025-11-27 23:00:00+00:00,146.97042405037445,3_day_forecast
2025-11-28 00:00:00+00:00,148.43442062946906,3_day_forecast
2025-11-28 01:00:00+00:00,142.48900448062636,3_day_forecast
2025-11-28 02:00:00+00:00,128.53859755503495,3_day_forecast
2025-11-28 03:00:00+00:00,132.18942039725417,3_day_forecast
2025-11-28 04:00:00+00:00,128.29793693469267,3_day_forecast
2025-11-28 05:00:00+00:00,131.07540981945633,3_day_forecast
2025-11-28 06:00:00+00:00,155.22264510375567,3_day_forecast
2025-11-28 07:00:00+00:00,158.93283811524546,3_day_forecast
2025-11-28 08:00:00+00:00,160.25789161150132,3_day_forecast
2025-11-28 09:00:00+00:00,156.39925118045454,3_day_forecast
2025-11-28 10:00:00+00:00,155.9535588281717,3_day_forecast
2025-11-28 11:00:00+00:00,155.80124768448576,3_day_forecast
2025-11-28 12:00:00+00:00,154.72770628575282,3_day_forecast
2025-11-28 13:00:00+00:00,154.91504558213384,3_day_forecast
2025-11-28 14:00:00+00:00,153.91982355690843,3_day_forecast
2025-11-28 15:00:00+00:00,153.8661434163121,3_day_forecast
2025-11-28 16:00:00+00:00,153.71086105644878,3_day_forecast
2025-11-28 17:00:00+00:00,156.93952639093638,3_day_forecast
2025-11-28 18:00:00+00:00,157.80559812892378,3_day_forecast
2025-11-28 19:00:00+00:00,153.95124132222233,3_day_forecast
2025-11-28 20:00:00+00:00,153.26798188373033,3_day_forecast
2025-11-28 21:00:00+00:00,153.60561467437563,3_day_forecast
2025-11-28 22:00:00+00:00,153.45243412942713,3_day_forecast
2025-11-28 23:00:00+00:00,139.4079276979868,3_day_forecast
2025-11-29 00:00:00+00:00,123.62069981937208,3_day_forecast
2025-11-29 01:00:00+00:00,127.70899994133507,3_day_forecast
2025-11-29 02:00:00+00:00,102.24466850593625,3_day_forecast
2025-11-29 03:00:00+00:00,118.96292947953638,3_day_forecast
2025-11-29 04:00:00+00:00,114.38639214872255,3_day_forecast
2025-11-29 05:00:00+00:00,120.23190470718947,3_day_forecast
2025-11-29 06:00:00+00:00,140.07634640507263,3_day_forecast
2025-11-29 07:00:00+00:00,155.44368371213153,3_day_forecast
2025-11-29 08:00:00+00:00,156.34765643718308,3_day_forecast
2025-11-29 09:00:00+00:00,150.6548316218008,3_day_forecast
2025-11-29 10:00:00+00:00,152.6845630752661,3_day_forecast
2025-11-29 11:00:00+00:00,151.46138299444263,3_day_forecast
2025-11-29 12:00:00+00:00,150.2743227487826,3_day_forecast
2025-11-29 13:00:00+00:00,147.27756974193665,3_day_forecast
2025-11-29 14:00:00+00:00,147.115314400233,3_day_forecast
2025-11-29 15:00:00+00:00,146.05319170868,3_day_forecast
2025-11-29 16:00:00+00:00,142.54344064672057,3_day_forecast
2025-11-29 17:00:00+00:00,153.69691746920324,3_day_forecast
2025-11-29 18:00:00+00:00,154.40606870425546,3_day_forecast
2025-11-29 19:00:00+00:00,151.69168453744982,3_day_forecast
2025-11-29 20:00:00+00:00,138.39898876418815,3_day_forecast
2025-11-29 21:00:00+00:00,149.68118557126363,3_day_forecast
2025-11-29 22:00:00+00:00,146.25394160833883,3_day_forecast
2025-11-29 23:00:00+00:00,131.42828560667516,3_day_forecast
2025-11-30 00:00:00+00:00,132.37588326953937,3_day_forecast
2025-11-30 01:00:00+00:00,132.91468047964347,3_day_forecast
2025-11-30 02:00:00+00:00,122.01034733294188,3_day_forecast
2025-11-30 03:00:00+00:00,117.50080684808289,3_day_forecast
2025-11-30 04:00:00+00:00,113.49549752169477,3_day_forecast
2025-11-30 05:00:00+00:00,116.05561398625296,3_day_forecast
2025-11-30 06:00:00+00:00,146.84825836130938,3_day_forecast
2025-11-30 07:00:00+00:00,155.41455484355396,3_day_forecast
2025-11-30 08:00:00+00:00,156.09417385457027,3_day_forecast
2025-11-30 09:00:00+00:00,153.79029616160167,3_day_forecast
2025-11-30 10:00:00+00:00,154.44749355578404,3_day_forecast
2025-11-30 11:00:00+00:00,151.8095637020366,3_day_forecast
2025-11-30 12:00:00+00:00,150.3390850440059,3_day_forecast
2025-11-30 13:00:00+00:00,147.38506881799285,3_day_forecast
2025-11-30 14:00:00+00:00,146.2110808560858,3_day_forecast
2025-11-30 15:00:00+00:00,145.42980795644388,3_day_forecast
2025-11-30 16:00:00+00:00,146.7582799207328,3_day_forecast
2025-11-30 17:00:00+00:00,154.04894422674872,3_day_forecast
2025-11-30 18:00:00+00:00,153.59157226386375,3_day_forecast
2025-11-30 19:00:00+00:00,146.2150718446726,3_day_forecast
2025-11-30 20:00:00+00:00,142.6955865055697,3_day_forecast
2025-11-30 21:00:00+00:00,137.678559717413,3_day_forecast
