datetime,forecast_hour,aqi_forecast,forecast_type,corrected
2025-12-11 21:00:00+00:00,1,114.856,3_day_forecast,False
2025-12-11 22:00:00+00:00,2,116.00266666666666,3_day_forecast,False
2025-12-11 23:00:00+00:00,3,149.05650757575765,3_day_forecast,False
2025-12-12 00:00:00+00:00,4,151.05190000000002,3_day_forecast,False
2025-12-12 01:00:00+00:00,5,154.03333333333333,3_day_forecast,False
2025-12-12 02:00:00+00:00,6,175.02866666666665,3_day_forecast,False
2025-12-12 03:00:00+00:00,7,165.676,3_day_forecast,False
2025-12-12 04:00:00+00:00,8,181.72189999999998,3_day_forecast,False
2025-12-12 05:00:00+00:00,9,184.38803333333334,3_day_forecast,False
2025-12-12 06:00:00+00:00,10,174.16866666666667,3_day_forecast,False
2025-12-12 07:00:00+00:00,11,204.8325,3_day_forecast,False
2025-12-12 08:00:00+00:00,12,216.02263888888888,3_day_forecast,False
2025-12-12 09:00:00+00:00,13,240.02117113997116,3_day_forecast,False
2025-12-12 10:00:00+00:00,14,184.32203333333334,3_day_forecast,False
2025-12-12 11:00:00+00:00,15,187.36423333333332,3_day_forecast,False
2025-12-12 12:00:00+00:00,16,224.0161160006661,3_day_forecast,False
2025-12-12 13:00:00+00:00,17,230.74430274170274,3_day_forecast,False
2025-12-12 14:00:00+00:00,18,218.88666666666666,3_day_forecast,False
2025-12-12 15:00:00+00:00,19,186.29853333333332,3_day_forecast,False
2025-12-12 16:00:00+00:00,20,213.07190757575754,3_day_forecast,False
2025-12-12 17:00:00+00:00,21,236.8630174603175,3_day_forecast,False
2025-12-12 18:00:00+00:00,22,264.10958623598606,3_day_forecast,False
2025-12-12 19:00:00+00:00,23,259.88700930735934,3_day_forecast,False
2025-12-12 20:00:00+00:00,24,240.07039733044735,3_day_forecast,False
2025-12-12 21:00:00+00:00,25,235.86026551226553,3_day_forecast,False
2025-12-12 22:00:00+00:00,26,189.83456666666666,3_day_forecast,False
2025-12-12 23:00:00+00:00,27,214.99138730158734,3_day_forecast,False
2025-12-13 00:00:00+00:00,28,246.0606102841602,3_day_forecast,False
2025-12-13 01:00:00+00:00,29,214.9766873015873,3_day_forecast,False
2025-12-13 02:00:00+00:00,30,226.0480565046064,3_day_forecast,False
2025-12-13 03:00:00+00:00,31,221.10334155844154,3_day_forecast,False
2025-12-13 04:00:00+00:00,32,213.97972979797976,3_day_forecast,False
2025-12-13 05:00:00+00:00,33,186.4732,3_day_forecast,False
2025-12-13 06:00:00+00:00,34,190.65656666666666,3_day_forecast,False
2025-12-13 07:00:00+00:00,35,268.29930202575207,3_day_forecast,False
2025-12-13 08:00:00+00:00,36,243.05118448773447,3_day_forecast,False
2025-12-13 09:00:00+00:00,37,253.8597294372293,3_day_forecast,False
2025-12-13 10:00:00+00:00,38,191.48856666666666,3_day_forecast,False
2025-12-13 11:00:00+00:00,39,240.98604141414143,3_day_forecast,False
2025-12-13 12:00:00+00:00,40,222.86539115329117,3_day_forecast,False
2025-12-13 13:00:00+00:00,41,186.7317333333333,3_day_forecast,False
2025-12-13 14:00:00+00:00,42,188.22723333333332,3_day_forecast,False
2025-12-13 15:00:00+00:00,43,186.7317333333333,3_day_forecast,False
2025-12-13 16:00:00+00:00,44,184.78336666666667,3_day_forecast,False
2025-12-13 17:00:00+00:00,45,234.03561277056272,3_day_forecast,False
2025-12-13 18:00:00+00:00,46,211.00927509157512,3_day_forecast,False
2025-12-13 19:00:00+00:00,47,202.2602,3_day_forecast,False
2025-12-13 20:00:00+00:00,48,187.4502333333333,3_day_forecast,False
2025-12-13 21:00:00+00:00,49,186.4732,3_day_forecast,False
2025-12-13 22:00:00+00:00,50,185.22336666666666,3_day_forecast,False
2025-12-13 23:00:00+00:00,51,184.32103333333333,3_day_forecast,False
2025-12-14 00:00:00+00:00,52,179.76993333333328,3_day_forecast,False
2025-12-14 01:00:00+00:00,53,168.968,3_day_forecast,False
2025-12-14 02:00:00+00:00,54,176.301,3_day_forecast,False
2025-12-14 03:00:00+00:00,55,176.329,3_day_forecast,False
2025-12-14 04:00:00+00:00,56,177.117,3_day_forecast,False
2025-12-14 05:00:00+00:00,57,166.98656666666668,3_day_forecast,False
2025-12-14 06:00:00+00:00,58,172.0,3_day_forecast,False
2025-12-14 07:00:00+00:00,59,209.0145,3_day_forecast,False
2025-12-14 08:00:00+00:00,60,184.72886666666668,3_day_forecast,False
2025-12-14 09:00:00+00:00,61,207.9235,3_day_forecast,False
2025-12-14 10:00:00+00:00,62,169.0,3_day_forecast,False
2025-12-14 11:00:00+00:00,63,180.90276666666662,3_day_forecast,False
2025-12-14 12:00:00+00:00,64,184.78336666666667,3_day_forecast,False
2025-12-14 13:00:00+00:00,65,170.0,3_day_forecast,False
2025-12-14 14:00:00+00:00,66,180.90276666666662,3_day_forecast,False
2025-12-14 15:00:00+00:00,67,184.38403333333332,3_day_forecast,False
2025-12-14 16:00:00+00:00,68,177.163,3_day_forecast,False
2025-12-14 17:00:00+00:00,69,187.4502333333333,3_day_forecast,False
2025-12-14 18:00:00+00:00,70,186.7317333333333,3_day_forecast,False
2025-12-14 19:00:00+00:00,71,202.2602,3_day_forecast,False
2025-12-14 20:00:00+00:00,72,175.02866666666665,3_day_forecast,False
