datetime,aqi_forecast,forecast_type
2025-11-27 22:00:00+00:00,154.87364,3_day_forecast
2025-11-27 23:00:00+00:00,154.64282,3_day_forecast
2025-11-28 00:00:00+00:00,154.87112,3_day_forecast
2025-11-28 01:00:00+00:00,154.98532,3_day_forecast
2025-11-28 02:00:00+00:00,152.42451,3_day_forecast
2025-11-28 03:00:00+00:00,153.09732,3_day_forecast
2025-11-28 04:00:00+00:00,154.10654,3_day_forecast
2025-11-28 05:00:00+00:00,152.60211,3_day_forecast
2025-11-28 06:00:00+00:00,155.0835,3_day_forecast
2025-11-28 07:00:00+00:00,159.39058,3_day_forecast
2025-11-28 08:00:00+00:00,159.41833,3_day_forecast
2025-11-28 09:00:00+00:00,155.54507,3_day_forecast
2025-11-28 10:00:00+00:00,155.02937,3_day_forecast
2025-11-28 11:00:00+00:00,155.45433,3_day_forecast
2025-11-28 12:00:00+00:00,154.96414,3_day_forecast
2025-11-28 13:00:00+00:00,154.95485,3_day_forecast
2025-11-28 14:00:00+00:00,155.14297,3_day_forecast
2025-11-28 15:00:00+00:00,155.1241,3_day_forecast
2025-11-28 16:00:00+00:00,155.3993,3_day_forecast
2025-11-28 17:00:00+00:00,160.07999,3_day_forecast
2025-11-28 18:00:00+00:00,159.75038,3_day_forecast
2025-11-28 19:00:00+00:00,155.295,3_day_forecast
2025-11-28 20:00:00+00:00,155.35837,3_day_forecast
2025-11-28 21:00:00+00:00,155.4391,3_day_forecast
2025-11-28 22:00:00+00:00,154.62273,3_day_forecast
2025-11-28 23:00:00+00:00,154.92824,3_day_forecast
2025-11-29 00:00:00+00:00,153.03357,3_day_forecast
2025-11-29 01:00:00+00:00,152.93446,3_day_forecast
2025-11-29 02:00:00+00:00,146.87505,3_day_forecast
2025-11-29 03:00:00+00:00,146.0664,3_day_forecast
2025-11-29 04:00:00+00:00,149.20717,3_day_forecast
2025-11-29 05:00:00+00:00,146.84833,3_day_forecast
2025-11-29 06:00:00+00:00,153.48483,3_day_forecast
2025-11-29 07:00:00+00:00,157.88528,3_day_forecast
2025-11-29 08:00:00+00:00,158.4193,3_day_forecast
2025-11-29 09:00:00+00:00,153.15016,3_day_forecast
2025-11-29 10:00:00+00:00,153.1809,3_day_forecast
2025-11-29 11:00:00+00:00,152.96907,3_day_forecast
2025-11-29 12:00:00+00:00,152.9915,3_day_forecast
2025-11-29 13:00:00+00:00,152.94652,3_day_forecast
2025-11-29 14:00:00+00:00,152.99477,3_day_forecast
2025-11-29 15:00:00+00:00,153.10889,3_day_forecast
2025-11-29 16:00:00+00:00,152.90659,3_day_forecast
2025-11-29 17:00:00+00:00,157.64279,3_day_forecast
2025-11-29 18:00:00+00:00,157.5368,3_day_forecast
2025-11-29 19:00:00+00:00,152.7433,3_day_forecast
2025-11-29 20:00:00+00:00,152.72406,3_day_forecast
2025-11-29 21:00:00+00:00,153.00153,3_day_forecast
2025-11-29 22:00:00+00:00,153.08156,3_day_forecast
2025-11-29 23:00:00+00:00,153.27495,3_day_forecast
2025-11-30 00:00:00+00:00,153.07674,3_day_forecast
2025-11-30 01:00:00+00:00,152.89807,3_day_forecast
2025-11-30 02:00:00+00:00,149.55177,3_day_forecast
2025-11-30 03:00:00+00:00,149.3668,3_day_forecast
2025-11-30 04:00:00+00:00,149.31268,3_day_forecast
2025-11-30 05:00:00+00:00,146.10379,3_day_forecast
2025-11-30 06:00:00+00:00,153.71083,3_day_forecast
2025-11-30 07:00:00+00:00,157.85739,3_day_forecast
2025-11-30 08:00:00+00:00,157.97656,3_day_forecast
2025-11-30 09:00:00+00:00,153.11787,3_day_forecast
2025-11-30 10:00:00+00:00,153.00069,3_day_forecast
2025-11-30 11:00:00+00:00,153.04674,3_day_forecast
2025-11-30 12:00:00+00:00,152.87138,3_day_forecast
2025-11-30 13:00:00+00:00,152.76164,3_day_forecast
2025-11-30 14:00:00+00:00,152.96423,3_day_forecast
2025-11-30 15:00:00+00:00,153.07553,3_day_forecast
2025-11-30 16:00:00+00:00,152.98897,3_day_forecast
2025-11-30 17:00:00+00:00,157.64026,3_day_forecast
2025-11-30 18:00:00+00:00,157.58163,3_day_forecast
2025-11-30 19:00:00+00:00,152.1207,3_day_forecast
2025-11-30 20:00:00+00:00,153.03363,3_day_forecast
2025-11-30 21:00:00+00:00,152.5803,3_day_forecast
