datetime,datetime_id,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,total_pm,pm_weighted,hour,is_rush_hour,is_weekend,season,pm2_5_nowcast_lag_1h,no2_ppb_lag_1h
2025-01-21 14:00:00+00:00,1737468000,297,247.58798290598293,295.4552039072039,4.437452409853623,16.75687689515384,5.915384135110666,0.8379882284413748,11.829107101033753,543.0431868131868,261.9481492063492,19,1,0,0,337.0568156288157,16.75687689515384
2025-01-21 15:00:00+00:00,1737471600,241,190.75746031746033,231.89821733821734,3.853270026329882,15.662073013009314,4.823900352761215,0.8225913183249947,10.93855181833754,422.65567765567766,203.0996874236874,20,1,0,0,247.58798290598293,16.75687689515384
2025-01-21 16:00:00+00:00,1737475200,204,153.79739194139196,190.73806349206347,3.130691128168511,15.300681440262577,4.411731651734149,0.8063277414357906,10.43268531542495,344.53545543345547,164.87959340659341,21,1,0,0,190.75746031746033,15.662073013009314
2025-01-21 17:00:00+00:00,1737478800,189,128.24383882783883,161.95765811965813,2.322159699660835,14.933975285563683,4.186565416913807,0.7918355965180063,9.889249051202544,290.20149694749693,138.35798461538462,22,1,0,0,153.79739194139196,15.300681440262577
2025-01-21 18:00:00+00:00,1737482400,178,107.34371672771674,137.7975995115995,1.6491125647090321,14.933975285563683,4.003379327568445,0.7789955493287152,9.620030197221823,245.1413162393162,116.47988156288156,23,0,0,0,128.24383882783883,14.933975285563683
2025-01-21 19:00:00+00:00,1737486000,169,89.90668376068376,117.3010402930403,1.2280931229917884,15.84808338133484,3.5950270034027407,0.7664610947701723,10.000087277997618,207.20772405372406,98.12499072039071,0,0,0,0,107.34371672771674,14.933975285563683
2025-01-21 20:00:00+00:00,1737489600,161,75.54774603174602,99.83515995115995,1.028509414048554,16.395485322407104,3.1828583023756747,0.7567248459230645,10.248694959063684,175.38290598290598,82.83397020757019,1,0,0,0,89.90668376068376,15.84808338133484
2025-01-21 21:00:00+00:00,1737493200,156,66.10373382173381,87.78514285714286,0.9862620224919669,15.481377226635946,3.1828583023756747,0.7530173292456528,9.683331144978354,153.88887667887667,72.60815653235652,2,0,0,0,75.54774603174602,16.395485322407104
2025-01-21 22:00:00+00:00,1737496800,153,60.12306471306471,79.7819706959707,0.9542123147982862,13.844485985371316,3.1828583023756747,0.7535921234908923,8.688376517142103,139.9050354090354,66.0207365079365,3,0,0,0,66.10373382173381,15.481377226635946
2025-01-21 23:00:00+00:00,1737500400,152,58.06612454212454,76.71231746031746,0.9367302592823991,13.477779830672421,3.4576374363937186,0.756933520776003,8.461360002116413,134.778442002442,63.65998241758241,4,0,0,0,60.12306471306471,13.844485985371316
