datetime,aqi_owm,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm,co_ppm_8hr_avg,o3_ppb,o3_ppb_8hr_avg,no2_ppb,so2_ppb
2024-10-28 21:00:00,4.0,160,72.33480127193043,196.66005572130013,0.8857429310960372,1.0605602128704035,11.201156249999999,21.065839843750002,24.043168751562312,2.549339743389629
2024-10-28 22:00:00,4.0,160,73.15039377886492,187.19285590930355,0.9556711531595857,1.029967161281685,8.470906249999999,16.659746093749998,24.771266479007945,2.8432007617144817
2024-10-28 23:00:00,4.0,160,73.00526810006515,179.78004600702903,0.9673244019992859,0.9950041413780792,9.0159375,12.8680859375,24.043168751562312,2.957692067555333
2024-10-29 00:00:00,4.0,157,67.45088065203313,175.6717959602683,0.8507831845769367,0.964411089789361,13.116406249999999,10.45428515625,21.130777841779786,2.5264414822214594
2024-10-29 01:00:00,4.0,153,59.22624176375569,175.82430721285547,0.6118610317743663,0.9185215124062835,21.312250000000002,10.29446875,15.300681440262577,1.7746152405332003
2024-10-29 02:00:00,4.0,149,54.975967858815494,179.85854860083128,0.4428671010353445,0.8383966976079972,29.1464375,12.958499999999999,9.56093293193205,1.4540395841788156
2024-10-29 03:00:00,4.0,138,50.71913205109499,176.19115929314174,0.34963238129239554,0.7437031395037487,34.9736875,17.02012890625,5.420873591201052,1.2517716105266443
2024-10-29 04:00:00,4.0,128,46.37213111996775,168.08677404797115,0.3088416458407712,0.6715904788468404,38.98246875,20.77740625,3.3694449576681054,1.0914837823494519
2024-10-29 05:00:00,4.0,121,43.683889607749514,163.91688806018595,0.2884506426276329,0.5969289427882899,41.89609375,24.6142734375,2.4819097716577367,1.0113398682608559
2024-10-29 06:00:00,4.0,119,42.80126633719875,166.622016849899,0.29136613709389503,0.5138908157800786,43.71965624999999,29.020367187499996,2.550999337035789,1.1029329129335372
2024-10-29 07:00:00,4.0,122,43.897100055718695,175.13253817575946,0.32049489468047127,0.43303712736522665,43.71965624999999,33.35833203125,3.6883198747975787,1.3090172634470703
2024-10-29 08:00:00,4.0,133,48.39763964572405,194.220443336599,0.42539159228846835,0.3798631783291681,40.43928125,36.773691406249995,7.466987642781842,1.7517169793650298
2024-10-29 09:00:00,5.0,149,55.00186248387358,235.70775300685702,0.4720045876472688,0.362381122813281,39.710874999999994,39.07351953125,9.199541359185314,1.9349030687103923
2024-10-29 10:00:00,5.0,156,64.45332675415095,266.02820886878465,0.588554534094966,0.38059205194573364,38.254062499999996,40.21197265625,11.840888589407788,2.2287640870352448
2024-10-29 11:00:00,5.0,172,75.55864793589863,298.4265748456546,0.6118610317743663,0.41337063325598,42.624500000000005,41.16832421875,11.38383454152221,2.4348484375487773
2024-10-29 12:00:00,5.0,185,77.29271550671551,322.74619657002796,0.7109267404498394,0.4636312700821135,44.4480625,41.8515234375,13.477779830672421,2.480644959885118
2024-10-29 13:00:00,5.0,179,85.4705641025641,310.60689718415216,0.8857429310960372,0.538292806140664,42.99125,41.98841796874999,17.85168077729837,2.7287094558736302
2024-10-29 14:00:00,5.0,167,87.254442002442,267.96422827964153,1.048905872902535,0.632985273116744,38.98246875,41.39626953125,22.22026714197216,2.957692067555333
2024-10-29 15:00:00,5.0,166,83.92587057387057,230.15148406196084,1.0722123705819349,0.7269499576044269,34.61203125,40.25781640625,23.67646259686342,2.8889972840508227
2024-10-29 16:00:00,5.0,163,79.1713601953602,219.49605409425794,0.9556711531595857,0.7932349027133166,30.97,39.07415625,22.58697329667105,2.866099022882652
2024-10-29 17:00:00,5.0,161,74.94398046398045,209.73687262309056,0.7808549625133879,0.8318411995715815,32.4268125,38.1636484375,21.130777841779786,4.686510785752192
2024-10-29 18:00:00,4.0,158,69.0844835164835,185.33096240110595,0.6468207782934665,0.8391244800963941,36.06884375,37.89049609375,19.855278173261894,6.823681828114755
2024-10-29 19:00:00,4.0,154,61.8809484707953,183.43383297351428,0.6584827561585147,0.8449521956444126,31.331656249999998,36.478890625,20.402680114334157,4.869696875097555
2024-10-29 20:00:00,5.0,161,75.15165568374331,245.70536065332425,0.588554534094966,0.8296556698500535,30.241593749999996,34.70308203125,16.20947495408158,2.5913198888646085
2024-10-29 21:00:00,5.0,190,99.24765697436622,333.6885241719308,0.6235142806140663,0.7968770885398071,27.689624999999996,32.79037890625,15.84808338133484,2.0684762588580528
2024-10-29 22:00:00,5.0,186,114.53262661877528,326.60383638583636,0.6934425026776151,0.752444167261692,25.50440625,31.10562109375,16.93757268152721,2.2287640870352448
2024-10-29 23:00:00,5.0,202,120.75602195664065,355.7824761904762,0.7575397358086398,0.7131100879150303,24.40925,29.830273437499997,17.85168077729837,2.457746698716948
2024-10-30 00:00:00,5.0,211,118.75128302432314,362.1968351648352,0.7925082113530881,0.692714720189218,22.7690625,28.80515625,19.12718044581626,2.4119501763806075
2024-10-30 01:00:00,5.0,198,110.53525822065542,350.8669499389499,0.7050957515173152,0.6832448188147089,22.952437500000002,27.620859375,18.39908271837063,2.045577997689882
2024-10-30 02:00:00,5.0,189,104.68374494341425,332.1590305250305,0.5943767940021419,0.6766893207782935,26.59446875,26.4365625,14.753279499190315,1.9349030687103923
2024-10-30 03:00:00,5.0,180,100.31279738769909,313.3823858363859,0.4720045876472688,0.6533795497143877,32.060062499999994,26.527613281249998,9.651280825118736,1.7517169793650298
2024-10-30 04:00:00,5.0,173,95.40314215830102,298.86911111111107,0.34089462691895744,0.6224220613173866,38.254062499999996,27.529171875,5.282694460444946,1.3548137857834108
2024-10-30 05:00:00,5.0,170,91.71236208342697,292.8739731379731,0.2767973937879329,0.57908245046412,42.624500000000005,29.39603125,3.050570040538631,1.0571363905971967
2024-10-30 06:00:00,5.0,169,87.88245112659502,291.2747277167277,0.2505754016422706,0.5237240628347019,45.904875000000004,31.946089843750002,2.391561878471052,0.9769924765086004
2024-10-30 07:00:00,5.0,165,81.99239409918451,276.5251100896607,0.27970415922884684,0.4639946157622277,46.63328125,34.72409375,3.3694449576681054,1.1029329129335372
2024-10-30 08:00:00,5.0,163,78.05265466810341,266.7868302090974,0.3904231167440199,0.4137339789360942,44.4480625,37.43396875,7.3766397495951574,1.476937845346986
2024-10-30 09:00:00,5.0,160,72.85997655446216,263.1359441129766,0.40207636558372006,0.3758565556943948,44.814812499999995,40.166765625000004,7.743345904294052,1.6830221958605187
2024-10-30 10:00:00,5.0,160,72.11257410246166,261.50347224186146,0.43121385219564434,0.3554611879685826,45.17646875,42.489515624999996,8.10473747704079,1.8204117628695407
2024-10-30 11:00:00,5.0,160,73.34487951220581,263.31784370722346,0.4195606033559443,0.3489056899321671,48.090093749999994,44.49326953125,6.829237808522895,1.8891065463740517
2024-10-30 12:00:00,5.0,160,73.83543216292114,260.4498616218063,0.4079073545162442,0.3572822808818279,50.28040625,45.996562499999996,6.281835867450631,1.7288187181968593
2024-10-30 13:00:00,5.0,161,74.36107512939854,254.41809102266063,0.44869808996786853,0.3787698679043198,50.28040625,46.953550781249994,7.195943963221789,1.6830221958605187
2024-10-30 14:00:00,5.0,160,73.01644628409237,244.45920189159335,0.49531981435201716,0.40936291949303816,47.361687499999995,47.135652343749996,8.832835204486422,1.6143274123560079
2024-10-30 15:00:00,5.0,159,70.35568192733088,233.3292149945223,0.5011420742591931,0.43704265887183147,43.71965624999999,46.77144921875,9.56093293193205,1.4998361065151562
2024-10-30 16:00:00,5.0,157,67.42110249593665,223.48162938727978,0.5011420742591931,0.45088252856122807,40.43928125,46.2703515625,10.108334873004315,1.476937845346986
2024-10-30 17:00:00,5.0,155,63.787805852450056,215.3711423270598,0.5069730631917172,0.4639946157622278,35.707187499999996,45.1318984375,12.021584375781156,1.4425904535947303
2024-10-30 18:00:00,5.0,154,61.80418383951118,207.77879633338196,0.582723545162442,0.4829333273830775,28.41803125,43.03709375,16.75687689515384,1.5685308900196673
2024-10-30 19:00:00,5.0,153,59.753679564667884,202.38134829387351,0.5652393073902178,0.5011431653873616,27.322875,40.44119140625,16.395485322407104,1.5685308900196673
2024-10-30 20:00:00,4.0,152,57.59521485081446,195.31723689327313,0.4720045876472688,0.5091553195287397,32.060062499999994,38.1636484375,11.654878221082262,1.5456326288514968
2024-10-30 21:00:00,4.0,152,57.33547559366828,195.84003966288427,0.44869808996786853,0.5091553195287397,34.24528125,36.159257812499995,9.651280825118736,1.6830221958605187
2024-10-30 22:00:00,5.0,153,59.1314127223838,200.4056860035778,0.47783557657979286,0.5069697898072116,33.15521875,34.383449218749995,10.108334873004315,1.980699591046733
2024-10-30 23:00:00,5.0,155,63.57153787255508,209.40595260262168,0.582723545162442,0.5171674736701177,30.97,32.789742187499996,12.202280162154524,2.5035432210532886
2024-10-31 00:00:00,5.0,160,73.48085551513098,219.84088640282636,0.8857429310960372,0.5652425807747233,22.590781250000003,30.558679687499996,20.583375900707523,3.0492851122280147
2024-10-31 01:00:00,5.0,163,78.42994092488006,212.87931081319587,1.0955275972866831,0.6388118975365941,13.116406249999999,27.73483203125,28.41706969818826,3.1828583023756747
2024-10-31 02:00:00,5.0,165,82.96305311647953,205.86436972748058,1.1421405926454835,0.7087390284719742,11.201156249999999,25.58272265625,29.145167425633893,3.4576374363937186
2024-10-31 03:00:00,5.0,165,82.95022126945538,198.21816501195522,1.0255993752231345,0.7662840369510888,14.939968749999998,24.034859375,22.948364869417787,3.5492304810664006
2024-10-31 04:00:00,5.0,161,75.18392032932037,188.64162070236662,0.7808549625133879,0.8048903338093537,20.95059375,22.64617578125,15.11998565388921,3.3660443917210374
2024-10-31 05:00:00,4.0,157,67.14855992952671,187.33449094348651,0.588554534094966,0.8223723893252409,26.59446875,21.68982421875,10.289030659377683,3.4118409140573775
2024-10-31 06:00:00,4.0,156,65.90150395004525,196.1279600672038,0.5594170474830418,0.832570073188147,28.41803125,21.097675781249997,10.384693134516525,4.411731651734149
2024-10-31 07:00:00,5.0,165,81.68778495613601,209.73147139208984,0.9556711531595857,0.8791885241877899,18.036968749999996,19.481046874999997,21.492169414526522,6.186346892267349
2024-10-31 08:00:00,5.0,174,99.19940415140414,256.27834510692287,2.144433470189218,1.0365248415744377,1.0951562499999998,16.79409375,41.89484952886068,10.098133175163113
2024-10-31 09:00:00,5.0,195,141.42012210012211,329.20850837177625,4.288858211353088,1.4356911683327382,0.68765625,15.240499999999999,50.270630685461526,16.01351731027378
2024-10-31 10:00:00,5.0,218,167.88655433455432,350.21900422543786,4.894888254194931,1.904784626026419,2.38896875,14.138976562499998,50.99872841290715,16.742445290793867
2024-10-31 11:00:00,5.0,206,155.29790476190473,292.92744170428915,3.170024116387004,2.172837718671903,10.381062499999999,13.569113281249999,45.53533816608884,11.372803046857927
2024-10-31 12:00:00,5.0,183,116.73945299145299,218.25486826494617,1.0955275972866831,2.2121717980185647,40.80603125,16.05104296875,22.76766908304442,5.415438766272281
2024-10-31 13:00:00,5.0,171,93.64374603174603,206.63165367509595,0.9440179043198857,2.2566047192966794,48.090093749999994,18.73799609375,19.855278173261894,3.7743967158867417
2024-10-31 14:00:00,5.0,164,80.79503052503053,201.51512993241732,0.9906308996786861,2.3105064508211353,42.262843749999995,20.468597656249997,21.672865200899896,3.2744513470483563
2024-10-31 15:00:00,4.0,160,72.22015873015873,194.69683616220732,0.9440179043198857,2.3090497947161728,34.61203125,22.540480468749998,21.130777841779786,2.8203025005463114
2024-10-31 16:00:00,4.0,157,66.42331868131868,190.25449091092045,0.8274679578721884,2.144429105676544,29.1464375,26.046890624999996,19.669267804936364,2.457746698716948
2024-10-31 17:00:00,4.0,154,62.070525030525026,183.6254556887542,0.7225799892895393,1.6986443279186005,23.680843749999998,28.921039062499997,19.669267804936364,2.1829675646989037
2024-10-31 18:00:00,4.0,153,59.309123321123316,179.28274622555122,0.7400642270617637,1.1792913245269545,15.485,30.558042968749994,24.40987490626121,2.1829675646989037
2024-10-31 19:00:00,4.0,152,57.50135531135531,179.56385836385837,0.6934425026776151,0.8697186228132809,15.485,31.196035156249998,22.76766908304442,2.045577997689882
2024-10-31 20:00:00,4.0,151,55.53722344322344,173.67596336996337,0.5302795608711174,0.7990626182613352,24.40925,29.146437499999998,14.933975285563683,1.7975135017013704
2024-10-31 21:00:00,4.0,151,55.56298412698413,169.63299145299143,0.5769012852552658,0.7531730408782578,25.50440625,26.3232265625,14.933975285563683,1.980699591046733
2024-10-31 22:00:00,4.0,153,58.48026617826618,167.70607082376287,0.7342332381292395,0.7211233331845768,21.679000000000002,23.75024609375,18.760474291117365,2.480644959885118
2024-10-31 23:00:00,4.0,158,69.36202730087811,173.31119973268372,0.9207026776151374,0.7182089298464833,19.127031249999998,21.81462109375,22.40627751029768,3.1408781569006963
2024-11-01 00:00:00,4.0,159,71.19643995164074,172.3674980829829,0.9906308996786861,0.7386042975722955,16.39678125,20.2209140625,24.771266479007945,3.1828583023756747
2024-11-01 01:00:00,4.0,156,64.66566562835604,157.42273004648118,0.8624364334166369,0.7560863530881827,16.575062499999998,19.33269140625,22.40627751029768,2.7058111947054595
2024-11-01 02:00:00,4.0,154,60.91959465645951,143.0974587100869,0.7109267404498394,0.7524441672616922,20.038812500000002,19.90191796875,17.123583049852737,2.549339743389629
2024-11-01 03:00:00,4.0,152,57.27500052822015,134.06957275664047,0.5594170474830418,0.7356909853623705,25.137656250000003,21.1085,11.017128386823314,2.366153654044267
2024-11-01 04:00:00,4.0,145,53.29267209302829,127.73744563053671,0.4720045876472688,0.7284066137093894,29.1464375,21.700648437500003,7.647683429155211,2.2287640870352448
2024-11-01 05:00:00,4.0,133,48.547719149803584,122.23172517348719,0.4370448411281685,0.7109245581935022,31.331656249999998,22.4290546875,6.3774983425894725,2.2745606093715858
2024-11-01 06:00:00,4.0,134,49.03291912540596,120.83597579043743,0.5361105498036415,0.6861592221528026,29.874843749999997,23.45353515625,8.561791524926369,2.957692067555333
2024-11-01 07:00:00,4.0,155,62.621689237653804,132.2935906119913,0.9323646554801854,0.6876169693859335,20.95059375,23.68148046875,18.213072350045106,4.186565416913807
2024-11-01 08:00:00,5.0,163,78.67359218559218,180.07233045548287,1.9579553016779718,0.8085325196358442,4.828875,22.2354921875,37.52094858223473,6.552719070958075
2024-11-01 09:00:00,5.0,181,114.02324053724054,198.54420268620268,3.4963499999999996,1.1377717154587645,4.78303125,20.76148828125,43.35104498375194,9.735577373333749
2024-11-01 10:00:00,5.0,193,135.9733992673993,227.69298168498167,3.822675883612995,1.526740358354159,8.654281249999999,19.338421874999998,48.814435230570254,10.73546811101052
2024-11-01 11:00:00,5.0,190,130.39845421245423,225.2324932844933,2.703841788646912,1.7947934509996428,25.137656250000003,19.338421875,46.26343589353447,9.098242437486343
2024-11-01 12:00:00,4.0,173,98.0335409035409,189.10388766788765,1.0255993752231345,1.863992799446626,56.10765625,22.70857421875,19.488572018562998,5.594808478756282
2024-11-01 13:00:00,4.0,163,77.9959877899878,167.19058119658118,0.8041614601927882,1.9098823768297035,60.47809375,26.35187890625,15.481377226635946,4.094972372241126
2024-11-01 14:00:00,4.0,157,66.38226373626374,156.22561172161173,0.7925082113530881,1.9419320845233843,53.19403125,29.26677734375,16.028779167708212,3.3660443917210374
2024-11-01 15:00:00,4.0,153,58.66537973137974,149.64892796092795,0.7342332381292395,1.9171656573545162,44.4480625,32.2039609375,15.11998565388921,2.660014672369119
2024-11-01 16:00:00,4.0,145,53.4520927960928,144.86598534798534,0.6584827561585147,1.754731589164584,38.62081249999999,36.427953125,14.205877558118052,2.343255392876096
2024-11-01 17:00:00,4.0,136,49.67073015873016,140.69474725274725,0.6060300428418421,1.3934415945198144,33.15521875,39.9744765625,14.753279499190315,2.137171042362563
2024-11-01 18:00:00,4.0,130,47.449899877899874,132.5227614976683,0.6526517672259906,0.9971885799714387,24.776,41.989691406249996,19.488572018562998,2.251662348203415
2024-11-01 19:00:00,4.0,128,46.35280586080586,131.94876434676436,0.6701360049982148,0.7429753570153516,21.495625,41.534437499999996,20.764071687080893,2.2287640870352448
2024-11-01 20:00:00,4.0,126,45.71963614163614,125.84194627594628,0.6118610317743663,0.6912580640842555,25.137656250000003,37.6631875,17.123583049852737,2.137171042362563
2024-11-01 21:00:00,4.0,126,45.54212454212454,119.80526984126985,0.582723545162442,0.6635783247054623,28.41803125,33.655679687500005,14.391887926443578,2.2287640870352448
2024-11-01 22:00:00,4.0,123,44.3370525030525,113.26431257631258,0.5011420742591931,0.6271575575687254,32.4268125,31.05977734375,10.92678049363663,2.0684762588580528
2024-11-01 23:00:00,4.0,114,40.912426916570034,101.3395043269199,0.4428671010353445,0.5907367904319885,35.3404375,29.921324218749998,8.561791524926369,1.843310024037711
2024-11-02 00:00:00,3.0,116,41.595738094159245,99.22266888081813,0.483657836486969,0.5688836754730453,33.883624999999995,29.329175781249997,9.746943300257579,1.7288187181968593
2024-11-02 01:00:00,3.0,116,41.58980742454867,96.14300732268046,0.5011420742591931,0.5557726794002142,30.97,29.0560234375,11.474182434708894,1.6601239346923482
2024-11-02 02:00:00,3.0,117,42.00877823045539,94.24933720559875,0.4603513388075687,0.5317351258479114,32.4268125,30.012375,9.380237145558683,1.6372256735241781
2024-11-02 03:00:00,3.0,117,41.86187902261165,93.0930607676488,0.41373834344876825,0.4996854181542306,34.61203125,31.65192578125,6.467846235776157,1.5914291511878373
2024-11-02 04:00:00,3.0,108,38.423426762711145,88.11042028129006,0.34963238129239554,0.46690683684398426,36.43559375,33.06416796875,4.373900946625947,1.3891611775356663
2024-11-02 05:00:00,3.0,99,34.81900141320958,84.11695484806222,0.31175714030703316,0.43303603623705816,37.89240625,34.24846484375,3.2790970644814204,1.240322479942559
2024-11-02 06:00:00,3.0,95,33.200386886146426,83.17887052288282,0.3030193859335951,0.4082707001963584,38.62081249999999,35.02271484375,3.231265826912,1.2517716105266443
2024-11-02 07:00:00,3.0,97,34.042579022632715,84.94749617693826,0.33215687254551945,0.3944319216351303,38.98246875,35.47796875,4.235721815869842,1.366262916367496
2024-11-02 08:00:00,3.0,104,36.848637400036644,88.27017556545697,0.4428671010353445,0.38933307970367725,37.163999999999994,35.888015625,7.833693797480736,1.7059204570286888
2024-11-02 09:00:00,3.0,104,36.82725585254411,89.13295846074185,0.48948882541949296,0.3878764235987147,37.89240625,36.75331640624999,9.380237145558683,1.980699591046733
2024-11-02 10:00:00,3.0,105,37.05190122995804,91.00795045813169,0.483657836486969,0.39078973580863974,41.16768749999999,37.845925781249996,8.652139418113052,2.003597852214903
2024-11-02 11:00:00,3.0,104,36.549610743605086,92.45438736981741,0.4195606033559443,0.39151751829703674,47.361687499999995,39.4396328125,6.281835867450631,1.8891065463740517
2024-11-02 12:00:00,3.0,100,35.34499618215555,92.5420538735193,0.3904231167440199,0.3966163602284898,50.28040625,41.170234375,5.101998674071578,1.5227343676833267
2024-11-02 13:00:00,3.0,101,35.53501506692018,93.19299643227876,0.4370448411281685,0.4122773228311317,50.28040625,42.718734375,6.101140081077262,1.5227343676833267
2024-11-02 14:00:00,3.0,102,35.98251006013675,95.17424260637442,0.48948882541949296,0.43558600276686893,48.8185,43.99344531249999,7.833693797480736,1.5685308900196673
2024-11-02 15:00:00,3.0,101,35.671153562648584,97.25441004871199,0.5011420742591931,0.45670915298107817,46.63328125,44.949796875,8.652139418113052,1.4998361065151562
2024-11-02 16:00:00,3.0,99,35.150883718477544,98.47045296479727,0.49531981435201716,0.46326574214566224,44.08640625,45.815097656249996,9.289889252372,1.4425904535947303
2024-11-02 17:00:00,4.0,99,34.69035913967727,100.42523180850581,0.5127953230988933,0.46617905435558726,40.43928125,46.13345703125,11.017128386823314,1.4120594387038368
2024-11-02 18:00:00,4.0,99,34.97805970497654,102.61674422918031,0.588554534094966,0.4792911415565869,34.24528125,45.268156250000004,15.481377226635946,1.5456326288514968
2024-11-02 19:00:00,4.0,99,34.99569781106757,103.38487215585181,0.5652393073902178,0.49750097956087114,34.24528125,43.628605468749996,14.572583712816947,1.4998361065151562
2024-11-02 20:00:00,4.0,99,34.75211044063669,103.11654649039836,0.4661823277400927,0.5069708809353802,40.077625000000005,42.3532578125,9.746943300257579,1.4006103081197514
2024-11-02 21:00:00,4.0,102,36.051670412450484,104.92315400229619,0.5011420742591931,0.5149830350767582,40.077625000000005,41.07791015625,9.837291193444262,1.5685308900196673
2024-11-02 22:00:00,4.0,110,39.01486169911467,106.79902823228709,0.5419328097108176,0.5215385331131739,38.62081249999999,39.80319921875,10.47504102770321,1.6830221958605187
2024-11-02 23:00:00,4.0,114,40.821160249749724,107.18491474519833,0.5477637986433416,0.5273662486611924,38.62081249999999,38.801640625,10.289030659377683,1.7288187181968593
2024-11-03 00:00:00,4.0,115,41.37950708630787,105.22266438298007,0.5652393073902178,0.5361061852909674,36.79725,37.89049609375,11.20313875514884,1.6830221958605187
2024-11-03 01:00:00,3.0,111,39.35856865428902,99.90201684251969,0.5244485719385933,0.53756284139593,35.3404375,37.253140625,11.112790861962157,1.4425904535947303
2024-11-03 02:00:00,3.0,108,38.27538655397038,95.05977060131022,0.4661823277400927,0.5222663156015709,36.06884375,37.4810859375,9.109193465998631,1.4235085692879217
2024-11-03 03:00:00,3.0,109,38.5917029671956,92.6341420667607,0.43121385219564434,0.5055131337022492,37.525656250000004,37.891132812500004,7.105596070035103,1.476937845346986
2024-11-03 04:00:00,3.0,112,39.90888497676731,92.33831163243087,0.4428671010353445,0.5025987303641556,37.89240625,37.617980468750005,6.467846235776157,1.6601239346923482
2024-11-03 05:00:00,3.0,118,42.43362211245906,92.07006264985498,0.48948882541949296,0.5011420742591931,36.79725,37.20793359375,6.919585701709578,2.003597852214903
2024-11-03 06:00:00,3.0,134,48.73265904105986,95.19259096899754,0.6351675294537664,0.5127964142270617,33.15521875,36.524734375,10.01798697981763,2.7516077170418
2024-11-03 07:00:00,4.0,153,59.453009861505144,105.22724805231755,0.9207026776151374,0.5594137740985362,26.232812499999998,34.976234375,16.93757268152721,3.9117862828957635
2024-11-03 08:00:00,5.0,159,70.45169963369962,144.70677625939217,1.7714858621920744,0.7101945934487682,6.922406249999999,31.24187890625,38.615752464379256,6.640495738769393
2024-11-03 09:00:00,5.0,173,97.68156776556776,159.55379242979242,3.0767893966440556,1.0292371965369511,1.8235625000000002,27.05226953125,48.086337503124625,10.281319264508475
