datetime,datetime_id,aqi_epa_calc,pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_nowcast_lag_1h,pm10_nowcast_lag_1h,co_ppm_8hr_avg_lag_1h,no2_ppb_lag_1h,pm2_5_pm10_ratio,traffic_index,hour,is_rush_hour,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,pm2_5_nowcast_ma_6h,pm10_nowcast_ma_6h,no2_ppb_ma_6h
2025-09-26 14:00:00,1758895200,31,7.326178266178267,29.937760683760686,0.07982584568011424,0.015943745856473682,0.034347391752255485,7.29218315018315,29.604388278388278,0.07989895126740448,0.015943745856473682,0.24471363585160355,0.04149658578592991,14,0,0,3,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,7.203501424501424,28.927081807081805,0.020372564149943335
2025-09-26 15:00:00,1758898800,31,7.358185592185591,30.34451037851038,0.07974946670831845,0.015943745856473682,0.030531014890893764,7.326178266178267,29.937760683760686,0.07982584568011424,0.015943745856473682,0.24248819639537075,0.04146603419721159,15,0,0,3,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,7.2576377696377685,29.364773707773708,0.018601036832557368
2025-09-26 16:00:00,1758902400,31,7.3491819291819285,30.422840048840047,0.07967526999285969,0.015943745856473682,0.030531014890893764,7.358185592185591,30.34451037851038,0.07974946670831845,0.015943745856473682,0.24156791139103845,0.04143635551102809,16,0,0,3,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,7.296387464387465,29.72703215303215,0.0168295095151714
2025-09-26 17:00:00,1758906000,30,7.284661782661782,30.086898656898658,0.07959670876472687,0.02125832780863158,0.026714638029532046,7.3491819291819285,30.422840048840047,0.07967526999285969,0.015943745856473682,0.24212072722196226,0.04459368019106969,17,1,0,3,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,7.310770044770044,29.94070126170126,0.0168295095151714
2025-09-26 18:00:00,1758909600,30,7.162363858363857,29.33370695970696,0.07953451445912173,0.02125832780863158,0.026714638029532046,7.284661782661782,30.086898656898658,0.07959670876472687,0.02125832780863158,0.24416838513462155,0.04456880246882764,18,1,0,3,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,7.295459096459097,29.955017501017505,0.017715273173864385
2025-09-26 19:00:00,1758913200,29,7.016173382173383,28.441885225885223,0.07947013789717958,0.026572909760789475,0.02289826116817032,7.162363858363857,29.33370695970696,0.07953451445912173,0.02125832780863158,0.2466845402986121,0.04773180101534552,19,1,0,3,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,7.249457468457469,29.761266992266993,0.01948680049125035
2025-09-26 20:00:00,1758916800,29,6.848041514041514,27.445782661782665,0.0794232193859336,0.026572909760789475,0.02289826116817032,7.016173382173383,28.441885225885223,0.07947013789717958,0.026572909760789475,0.24951161343914532,0.047713033610847125,20,1,0,3,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,7.16976800976801,29.345937321937324,0.021258327808636315
2025-09-26 21:00:00,1758920400,28,6.638935286935286,26.262510378510378,0.07938721215637273,0.026572909760789475,0.02289826116817032,6.848041514041514,27.445782661782665,0.0794232193859336,0.026572909760789475,0.2527913436777802,0.04769863071902278,21,1,0,3,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,7.049892958892959,28.665603988603987,0.02302985512602228
2025-09-26 22:00:00,1758924000,27,6.414344322344322,25.015643467643468,0.07940576133523741,0.026572909760789475,0.02289826116817032,6.638935286935286,26.262510378510378,0.07938721215637273,0.026572909760789475,0.25641332515155835,0.047706050390568654,22,1,0,3,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,6.894086691086691,27.76440455840456,0.024801382443408248
2025-09-26 23:00:00,1758927600,26,6.1820097680097685,23.736979242979242,0.07943085728311318,0.026572909760789475,0.02289826116817032,6.414344322344322,25.015643467643468,0.07940576133523741,0.026572909760789475,0.2604379312434307,0.04771608876971896,23,0,0,3,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,6.710311355311355,26.706084656084656,0.025687146102101228
