datetime,forecast_hour,aqi_forecast,forecast_type,corrected
2025-12-02 22:00:00+00:00,1,77.46718247441937,3_day_forecast,True
2025-12-02 23:00:00+00:00,2,76.56640128285636,3_day_forecast,True
2025-12-03 00:00:00+00:00,3,77.07264031251476,3_day_forecast,True
2025-12-03 01:00:00+00:00,4,82.17896728407597,3_day_forecast,True
2025-12-03 02:00:00+00:00,5,79.12816293958214,3_day_forecast,True
2025-12-03 03:00:00+00:00,6,82.576451997873,3_day_forecast,True
2025-12-03 04:00:00+00:00,7,83.60879871661517,3_day_forecast,True
2025-12-03 05:00:00+00:00,8,81.33511546381975,3_day_forecast,True
2025-12-03 06:00:00+00:00,9,80.84854349017711,3_day_forecast,True
2025-12-03 07:00:00+00:00,10,100.05906440311722,3_day_forecast,True
2025-12-03 08:00:00+00:00,11,98.6148366318815,3_day_forecast,True
2025-12-03 09:00:00+00:00,12,90.60446211185489,3_day_forecast,True
2025-12-03 10:00:00+00:00,13,98.61898165517412,3_day_forecast,True
2025-12-03 11:00:00+00:00,14,101.28024454069623,3_day_forecast,True
2025-12-03 12:00:00+00:00,15,91.22386499577907,3_day_forecast,True
2025-12-03 13:00:00+00:00,16,94.97657689475267,3_day_forecast,True
2025-12-03 14:00:00+00:00,17,85.61018439406962,3_day_forecast,True
2025-12-03 15:00:00+00:00,18,85.25302465161488,3_day_forecast,True
2025-12-03 16:00:00+00:00,19,83.55017287406429,3_day_forecast,True
2025-12-03 17:00:00+00:00,20,111.72585296831221,3_day_forecast,True
2025-12-03 18:00:00+00:00,21,115.25809946804546,3_day_forecast,True
2025-12-03 19:00:00+00:00,22,127.24395467748036,3_day_forecast,True
2025-12-03 20:00:00+00:00,23,97.67084863157582,3_day_forecast,True
2025-12-03 21:00:00+00:00,24,111.19821742574455,3_day_forecast,True
2025-12-03 22:00:00+00:00,25,85.61018439406962,3_day_forecast,True
2025-12-03 23:00:00+00:00,26,106.28740558173689,3_day_forecast,True
2025-12-04 00:00:00+00:00,27,106.75029377414936,3_day_forecast,True
2025-12-04 01:00:00+00:00,28,86.07212689121435,3_day_forecast,True
2025-12-04 02:00:00+00:00,29,83.77784532023183,3_day_forecast,True
2025-12-04 03:00:00+00:00,30,97.28517734464808,3_day_forecast,True
2025-12-04 04:00:00+00:00,31,83.83354362391015,3_day_forecast,True
2025-12-04 05:00:00+00:00,32,84.15227003552488,3_day_forecast,True
2025-12-04 06:00:00+00:00,33,83.33240902100393,3_day_forecast,True
2025-12-04 07:00:00+00:00,34,107.88291404482237,3_day_forecast,True
2025-12-04 08:00:00+00:00,35,119.78874510903316,3_day_forecast,True
2025-12-04 09:00:00+00:00,36,111.69692752593029,3_day_forecast,True
2025-12-04 10:00:00+00:00,37,104.46347197676083,3_day_forecast,True
2025-12-04 11:00:00+00:00,38,96.84701020665499,3_day_forecast,True
2025-12-04 12:00:00+00:00,39,86.09423463531587,3_day_forecast,True
2025-12-04 13:00:00+00:00,40,97.2845543043239,3_day_forecast,True
2025-12-04 14:00:00+00:00,41,101.71276573586026,3_day_forecast,True
2025-12-04 15:00:00+00:00,42,103.14278965801117,3_day_forecast,True
2025-12-04 16:00:00+00:00,43,102.22073428740364,3_day_forecast,True
2025-12-04 17:00:00+00:00,44,108.99881694043162,3_day_forecast,True
2025-12-04 18:00:00+00:00,45,120.6928549440651,3_day_forecast,True
2025-12-04 19:00:00+00:00,46,134.98496209065226,3_day_forecast,True
2025-12-04 20:00:00+00:00,47,85.99435944834275,3_day_forecast,True
2025-12-04 21:00:00+00:00,48,94.22900217603859,3_day_forecast,True
2025-12-04 22:00:00+00:00,49,85.98407552973906,3_day_forecast,True
2025-12-04 23:00:00+00:00,50,84.46574189018881,3_day_forecast,True
2025-12-05 00:00:00+00:00,51,99.59692506693456,3_day_forecast,True
2025-12-05 01:00:00+00:00,52,84.88010123830779,3_day_forecast,True
2025-12-05 02:00:00+00:00,53,83.77694453904029,3_day_forecast,True
2025-12-05 03:00:00+00:00,54,96.83471454339016,3_day_forecast,True
2025-12-05 04:00:00+00:00,55,83.60969949780674,3_day_forecast,True
2025-12-05 05:00:00+00:00,56,86.32666620877883,3_day_forecast,True
2025-12-05 06:00:00+00:00,57,93.21991533443746,3_day_forecast,True
2025-12-05 07:00:00+00:00,58,117.98147576362629,3_day_forecast,True
2025-12-05 08:00:00+00:00,59,100.90907860808647,3_day_forecast,True
2025-12-05 09:00:00+00:00,60,103.17999764046834,3_day_forecast,True
2025-12-05 10:00:00+00:00,61,93.20473359683106,3_day_forecast,True
2025-12-05 11:00:00+00:00,62,83.56098224836305,3_day_forecast,True
2025-12-05 12:00:00+00:00,63,99.08186240106866,3_day_forecast,True
2025-12-05 13:00:00+00:00,64,91.63536681079208,3_day_forecast,True
2025-12-05 14:00:00+00:00,65,94.52148745372479,3_day_forecast,True
2025-12-05 15:00:00+00:00,66,92.1725627848877,3_day_forecast,True
2025-12-05 16:00:00+00:00,67,83.33240902100393,3_day_forecast,True
2025-12-05 17:00:00+00:00,68,95.9812428694435,3_day_forecast,True
2025-12-05 18:00:00+00:00,69,105.40197100853338,3_day_forecast,True
2025-12-05 19:00:00+00:00,70,110.35711730005389,3_day_forecast,True
2025-12-05 20:00:00+00:00,71,82.93156139075839,3_day_forecast,True
2025-12-05 21:00:00+00:00,72,83.76973828950777,3_day_forecast,True
