datetime,forecast_hour,aqi_forecast,forecast_type,corrected
2025-12-04 22:00:00+00:00,1,111.10864767032136,3_day_forecast,True
2025-12-04 23:00:00+00:00,2,107.24540875032925,3_day_forecast,True
2025-12-05 00:00:00+00:00,3,111.99283340696458,3_day_forecast,True
2025-12-05 01:00:00+00:00,4,111.99283340696458,3_day_forecast,True
2025-12-05 02:00:00+00:00,5,108.14948451807503,3_day_forecast,True
2025-12-05 03:00:00+00:00,6,112.33762092475489,3_day_forecast,True
2025-12-05 04:00:00+00:00,7,111.45865556250074,3_day_forecast,True
2025-12-05 05:00:00+00:00,8,109.22944585659971,3_day_forecast,True
2025-12-05 06:00:00+00:00,9,112.3133401136429,3_day_forecast,True
2025-12-05 07:00:00+00:00,10,125.61971994207275,3_day_forecast,True
2025-12-05 08:00:00+00:00,11,156.03271419374468,3_day_forecast,True
2025-12-05 09:00:00+00:00,12,129.3101820349009,3_day_forecast,True
2025-12-05 10:00:00+00:00,13,110.84570671998773,3_day_forecast,True
2025-12-05 11:00:00+00:00,14,121.82939282579363,3_day_forecast,True
2025-12-05 12:00:00+00:00,15,131.13398692135522,3_day_forecast,True
2025-12-05 13:00:00+00:00,16,113.24572326034341,3_day_forecast,True
2025-12-05 14:00:00+00:00,17,112.3279086003101,3_day_forecast,True
2025-12-05 15:00:00+00:00,18,112.70911733476837,3_day_forecast,True
2025-12-05 16:00:00+00:00,19,110.31317939256493,3_day_forecast,True
2025-12-05 17:00:00+00:00,20,123.61924258199578,3_day_forecast,True
2025-12-05 18:00:00+00:00,21,141.27133325297658,3_day_forecast,True
2025-12-05 19:00:00+00:00,22,126.2852322733944,3_day_forecast,True
2025-12-05 20:00:00+00:00,23,126.28251513500807,3_day_forecast,True
2025-12-05 21:00:00+00:00,24,128.7024284477671,3_day_forecast,True
2025-12-05 22:00:00+00:00,25,115.09004790500848,3_day_forecast,True
2025-12-05 23:00:00+00:00,26,135.8136564684731,3_day_forecast,True
2025-12-06 00:00:00+00:00,27,132.99476553151814,3_day_forecast,True
2025-12-06 01:00:00+00:00,28,114.17689236648833,3_day_forecast,True
2025-12-06 02:00:00+00:00,29,132.9295966491095,3_day_forecast,True
2025-12-06 03:00:00+00:00,30,111.99283340696458,3_day_forecast,True
2025-12-06 04:00:00+00:00,31,136.22944631063268,3_day_forecast,True
2025-12-06 05:00:00+00:00,32,124.27664681295315,3_day_forecast,True
2025-12-06 06:00:00+00:00,33,125.63266970799913,3_day_forecast,True
2025-12-06 07:00:00+00:00,34,157.8764155258128,3_day_forecast,True
2025-12-06 08:00:00+00:00,35,134.12676821966977,3_day_forecast,True
2025-12-06 09:00:00+00:00,36,181.21124006156774,3_day_forecast,True
2025-12-06 10:00:00+00:00,37,150.0885386627982,3_day_forecast,True
2025-12-06 11:00:00+00:00,38,132.88806008219572,3_day_forecast,True
2025-12-06 12:00:00+00:00,39,141.61223864396865,3_day_forecast,True
2025-12-06 13:00:00+00:00,40,153.5713939923077,3_day_forecast,True
2025-12-06 14:00:00+00:00,41,121.59510853195556,3_day_forecast,True
2025-12-06 15:00:00+00:00,42,126.96328054034589,3_day_forecast,True
2025-12-06 16:00:00+00:00,43,124.25796793183339,3_day_forecast,True
2025-12-06 17:00:00+00:00,44,158.5520425843437,3_day_forecast,True
2025-12-06 18:00:00+00:00,45,176.0142241281144,3_day_forecast,True
2025-12-06 19:00:00+00:00,46,186.04842136157683,3_day_forecast,True
2025-12-06 20:00:00+00:00,47,137.27557381515354,3_day_forecast,True
2025-12-06 21:00:00+00:00,48,138.3882560565313,3_day_forecast,True
2025-12-06 22:00:00+00:00,49,112.3279086003101,3_day_forecast,True
2025-12-06 23:00:00+00:00,50,114.65217671819033,3_day_forecast,True
2025-12-07 00:00:00+00:00,51,110.76929442930373,3_day_forecast,True
2025-12-07 01:00:00+00:00,52,110.75047680069193,3_day_forecast,True
2025-12-07 02:00:00+00:00,53,111.45865556250074,3_day_forecast,True
2025-12-07 03:00:00+00:00,54,111.24487458295063,3_day_forecast,True
2025-12-07 04:00:00+00:00,55,106.25505516709885,3_day_forecast,True
2025-12-07 05:00:00+00:00,56,108.13430901113003,3_day_forecast,True
2025-12-07 06:00:00+00:00,57,104.20717108989483,3_day_forecast,True
2025-12-07 07:00:00+00:00,58,112.17129736863774,3_day_forecast,True
2025-12-07 08:00:00+00:00,59,127.67930746995417,3_day_forecast,True
2025-12-07 09:00:00+00:00,60,128.70654269631663,3_day_forecast,True
2025-12-07 10:00:00+00:00,61,111.99283340696458,3_day_forecast,True
2025-12-07 11:00:00+00:00,62,110.73712235458034,3_day_forecast,True
2025-12-07 12:00:00+00:00,63,109.02427300270335,3_day_forecast,True
2025-12-07 13:00:00+00:00,64,105.80302740023056,3_day_forecast,True
2025-12-07 14:00:00+00:00,65,110.73712235458034,3_day_forecast,True
2025-12-07 15:00:00+00:00,66,111.54356902764665,3_day_forecast,True
2025-12-07 16:00:00+00:00,67,110.31257237228714,3_day_forecast,True
2025-12-07 17:00:00+00:00,68,111.04976670337479,3_day_forecast,True
2025-12-07 18:00:00+00:00,69,129.9397500974275,3_day_forecast,True
2025-12-07 19:00:00+00:00,70,133.57865054094668,3_day_forecast,True
2025-12-07 20:00:00+00:00,71,103.80046750376896,3_day_forecast,True
2025-12-07 21:00:00+00:00,72,111.04976670337479,3_day_forecast,True
