pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,hour,is_rush_hour,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,pm2_5_nowcast_lag_1h,pm10_nowcast_lag_1h,co_ppm_8hr_avg_lag_1h,no2_ppb_lag_1h,pm2_5_nowcast_ma_6h,pm10_nowcast_ma_6h,no2_ppb_ma_6h
15.772821769251161,0.12967901585613975,-0.008293690676156967,0.0008922041742374462,-0.013401979840330864,-0.036918894353919075,-0.0006466519555711907,-0.0009421188538243696,-9.35736031019706e-05,2.5292919962848306e-05,-0.0018343137972667753,0.0001409963347572529,-0.010846194084317544,-0.0006268088358014285,0.0002594337543270983,0.009429341996169164,0.15705665889940773,-0.007882034520924262,-0.009898282186092882,-0.002410912584839481,0.06246137973487053,-0.004991894271396725
15.653861437186096,0.13259280427882145,-0.00857081784577366,0.0009368299993770566,-0.013039456466294693,-0.03709347851086676,-0.000675280279350147,-0.0009248399122685009,-9.313943964811349e-05,2.5292919962848306e-05,-0.0018343137972667753,0.00019976319803966642,-0.011129538674087691,-0.0006268128414990723,0.00026337617292544204,0.009303817164791653,0.1548128223512194,-0.008060320377272265,-0.009996890126174697,-0.0027369270414937365,0.06612573232772771,-0.005361316929458657
17.610081539973173,0.14023356696765224,-0.006794968317737326,0.0010891275864353678,-0.011614215617523632,-0.035501342637999214,-0.0005485897990908585,-0.0008852140395094979,-9.429478460262568e-05,2.4284235138558757e-05,-0.0016231482803713056,0.0004502811779636364,0.001975147777696222,-0.0007823143413528157,0.00029772082906839295,0.009814525964446371,0.1594353613440017,-0.006486559365934401,-0.009356033746880413,0.0008445726891532798,0.06839882831619683,-0.002979532572160516
19.597763481208432,0.1521983293086596,-0.00675914141790643,0.0010297506158400667,-0.012125056028324024,-0.03552171362634002,-0.0006399805814106531,-0.0006947611027257944,-9.429478460262568e-05,2.3646237387913685e-05,-0.0015613859406189688,0.000203694357406103,0.00064681787164795,-0.000775888800675742,0.00029800963401848757,0.00962833750544869,0.1616468444472008,-0.006456973771785003,-0.00927934706034952,0.0008407800551099769,0.06858387518252272,-0.00297627995117366
20.751405177525108,0.13254793244197907,-0.013257135901924098,0.001282101597303624,-0.013514198856055884,-0.04229619246796957,-0.0006574794812305079,-0.0004250699194193189,-4.3631406683430675e-05,2.3570982389245032e-05,-0.001458385576637892,0.00041528674916771425,-0.020656431951785157,-0.0008000202574895714,0.00029927270698639494,0.00972521538728124,0.16258089036644924,-0.01340064701213347,-0.009130679990451853,-0.0048828803929776236,0.07058307769746924,-0.0029610288814803393
23.52838529729461,0.19822519393575724,-0.0077254208430901534,0.001004474900148785,-0.012234362453610646,-0.03876377793462527,-0.0006887266279345668,-0.0003193640793529309,-4.438255362383779e-05,2.3339428547187904e-05,-0.0014502330317247062,0.002943564787671654,-0.001809855885779443,-0.0007632105852175641,0.00030021900988681446,0.009628574126252096,0.17965409025583157,-0.007574838646811924,-0.009251220608048318,-0.00014410739070904935,0.07953721248836841,-0.0029537222285577636
29.401587414563746,0.23857625734037055,-0.006728478168202332,0.0009105056975445377,-0.012247600011456404,-0.035847832356598316,-0.000800490897238343,0.0019628614464790215,-4.253665612392888e-05,2.296900389544361e-05,-0.0014399659843272062,0.0004186757898834751,-0.0008568374412338358,-0.0007575174599037603,0.00031685842261894347,0.009774420013458775,0.19651427188329576,-0.006393148931861145,-0.009301997871636611,0.0007935921778969956,0.09449643031941336,-0.002979107522381061
37.72414270121627,0.3447757131984349,-0.026032361097249317,0.00032925753002521573,-0.03308733008056152,0.04116410123968541,-0.000878364566099137,0.0009638350516393349,-4.4641931410276056e-05,2.4558964353452173e-05,-0.0014103772615740471,0.00027085802133018096,-0.004429034608630009,-0.0012902623384203641,0.0003165427095649675,0.008245523755162385,0.20489601657598466,-0.016977773382538638,-0.00881369901844276,0.0020213224711417566,0.1041045808887916,-0.0028124239810353694
45.02910568008763,0.559846172761168,-0.012185815896727145,0.027542107349897635,-0.022629830738431396,-0.05413994875960182,0.02512429771864294,0.0038274592334573373,-4.371209981417576e-05,2.607690731807721e-05,-0.001297128965049047,0.0006597122670526277,-0.004796095795780832,-0.0007472544529435071,0.000589516791295341,0.00899021387968946,0.26007501177922665,-0.007943819796348603,0.007320357732040676,0.0015238573029340557,0.11987879376017135,-0.0017469077101009733
47.83131409062558,0.6345066761531958,-0.0073195130993780125,0.03531824362585832,-0.016431778011640107,-0.05119494111946811,0.03148895497031772,0.004368369410720961,-4.232898714261056e-05,2.7182208627543896e-05,-0.00129725506979769,-0.0012185270350295015,-0.004228097704981489,-0.0007351860367944311,0.0005884476243401775,0.00897746739669112,0.3093072808175438,-0.0064459290821155,0.012733330783059701,0.0009243836552329037,0.13798567797267586,-0.0026478057420961276
48.73547773420244,0.64156149677016,-0.006652612541896023,0.046263189383242136,-0.013075711129357705,-0.04861274797466159,0.03798651980403588,0.005440679851994908,-9.212558579573535e-05,2.6543348280852583e-05,-0.0012939560342998826,-0.0012868776291077538,-0.0039032526756432842,-0.0007207854513012716,0.0005879747984549795,0.008932016474727682,0.31917304569088834,-0.006223703919558933,0.021174241142947022,0.000911901915155362,0.16092202976984124,-0.002616856854774505
47.806112068294595,0.6245767275783465,-0.007318752707086365,0.03537447546970962,-0.01651880554841451,-0.0513362394980541,0.03152128643863373,0.0011744723659016384,-9.064862845885844e-05,7.667614315259657e-05,-0.0013043958756445723,-0.0012928571786460278,-0.003027190317971099,-0.0006057963570473769,0.00023144882145187954,0.0089015315395128,0.3164654453487582,-0.006560252682092267,0.012532836537562816,0.001921773930406184,0.16979984592775166,-0.002654906247042926
44.93686336854319,0.5321219805923517,-0.012220873069243542,0.02763823945778118,-0.023093899484187774,-0.05444406090908917,0.02514640149946135,0.0009195340100147932,-9.124033122311526e-05,7.66768739286042e-05,-0.001303742262299493,0.0003488802696427249,-0.003936006514998587,-0.0006156043726164159,0.00023176529355813964,0.008929969138312548,0.3064243510564434,-0.008047451395255895,0.007099868710845009,0.0014587355184463677,0.17223163537455902,-0.0017597846439665061
39.446030616391646,0.29215339783519356,-0.03173087575997706,0.0009546233437491613,-0.05394150883198892,-0.1178274957742382,0.0003611098910344261,0.003988033621981084,-9.124033122311526e-05,7.810137822598223e-05,-0.0013907056514685851,-0.001330878787660836,-0.0036920730793293358,-0.0032448983024159442,0.0005261403657992462,0.009090986200611755,0.2607807207213684,-0.015936891022673857,-0.008633926837000394,0.0013946199356880756,0.1715823944803119,-0.002841506431755577
34.62722849091855,0.19260570170535493,-0.01599985017002032,-5.584972526776023e-05,-0.024596982076093933,-0.07517843044312458,-0.005085693162190195,0.00027897511716831665,-9.838265401095232e-05,7.934587266930041e-05,-0.0014202943742217446,0.0009755239828966043,-0.0017240531977665515,-0.0017293045307468246,0.000526068596197982,0.008448821650559725,0.2513117079282666,-0.011188794060957774,-0.008704057093352747,0.0009541349634754569,0.16082346792795693,-0.00247180381834527
32.800503293924876,0.18643328200066697,-0.011233231176487465,0.001037978122965517,-0.03289279687912635,-0.06642860953901404,-0.0006471330242057242,-0.004462687757088078,-9.737696807323739e-05,7.780734031901076e-05,-0.0014512331241332208,-0.0003432700967330543,-0.000733204503886431,-0.0006268231678021824,0.000524902171062616,0.0036736961743962858,0.2197316542444287,-0.008691051957285301,-0.009516754752929003,0.0009126449058179827,0.16360714338977214,-0.00339948597027519
32.61865285107179,0.1695185472688426,-0.011286190387539337,0.0010248831739608831,-0.03385165143191497,-0.06723192459569402,-0.0006689270188243462,-0.0050304486442753985,-9.449927573988693e-05,7.194150674134415e-05,-0.001459391524257835,-0.00033119663532133966,-0.0007588792907114897,-0.0006262441020748852,0.0005387134467408712,0.003582100798898442,0.19677134349001257,-0.008845949603087693,-0.001961989082358283,0.0007999963662519811,0.14691760546205504,0.0032480523638197334
32.61699091885242,0.1277781092072401,-0.011317859001097616,0.0008630794598457752,-0.03386458742193113,-0.06726641526659803,-0.0007184184951776151,-0.005079001888104278,-9.237631116598721e-05,7.014341879719489e-05,-0.0014592352254144464,-7.384300689613859e-05,-0.0005451113470993427,-0.0006340269725782521,0.0005404384909060971,0.0035610669874093803,0.18175458681692633,-0.00885141836063216,-0.0019619833000839317,0.0008004592620684061,0.12706783239659514,0.003416385061956559
35.56826332886549,0.18337705225062342,-0.013082284946986851,0.0012517657345584054,-0.022735633577488274,-0.07040933897107743,-0.0036492774901554655,-0.0004946667648790539,-4.6929297936305974e-05,7.042392973728728e-05,-0.0014493450623625048,0.0015064626035234923,-0.00010972311778767395,-0.0013697287061682577,0.0005280549038870733,0.009182637947121682,0.18013224100612474,-0.01054949317193989,-0.008341686950573066,0.0002934426413999936,0.10663548771925825,-0.0026907128541455447
47.24497824983076,0.3645604651351581,-0.008901814762446301,0.031134752593285207,-0.017508498051021972,-0.048964365122497695,0.028693927416932167,-0.0004132702121508328,-4.774076613015932e-05,6.827635369334331e-05,-0.0015095723939922822,-0.00031849370907814005,0.0003167264196638499,-0.0006807473649166488,0.0005331895261078278,0.008694385580751885,0.1980232087552689,-0.0072623816692128675,0.009242508631179163,0.0013974710694669012,0.11478524421894744,-0.002842778123870282
65.96225296409769,0.6521604697522747,-0.007149927378275529,0.0009609439450957374,-0.011803602087053036,-0.04665349614802635,-0.0012944110689376708,-0.0005103300626176251,-4.77434113072007e-05,6.616280715232364e-05,-0.001412042722519853,-0.0008412223918814729,0.007273130252069564,-0.001159113566419828,-0.0005300847082335895,0.009778970627250128,0.26607624346886916,-0.0070601982130530875,-0.008319331824554946,0.0009248379730774203,0.12199541455462125,-0.0029988039590762546
82.67526959628881,0.7640658133844466,-0.0021060308911305553,0.0013636469435683802,-0.014659061644193831,-0.046141591285659464,0.0015825688242683297,0.0006914388365619263,-9.012497099673193e-05,6.467085764827669e-05,-0.001512166631692255,-0.0013454698363647931,-0.0035517496883062665,0.0005859122282936119,0.0031717701531073397,0.004680306971679075,0.32167177389767754,-0.003327219323239944,-0.004030685613259639,-0.005656749329110856,0.17655603361115377,-0.007495231468067178
85.3675370949217,0.8325698080762696,-0.007740366588979922,0.0005430997354872024,-0.01262053377111489,-0.04906378173640545,0.0006382811075474971,-0.0001307488081098901,-9.17317301951493e-05,0.01986305138053872,-0.0010377296796685843,-4.891119379724695e-05,-0.002696525684415229,0.006685104799230846,0.00023749402549981855,0.009092807961163766,0.38378750933183303,-0.006258266861155035,-0.011199398176221462,0.002626702252113851,0.17247586713420718,-0.0020738660230069546
70.73489617006041,0.7573818153285458,-0.008192959794391186,0.00029524935380719326,-0.010803851358033145,-0.053258577111679625,-0.0015269279079868883,-0.001663936510129987,-9.140710952041926e-05,7.01582652926409e-05,-0.0015043963463352234,-0.0008496502995696185,0.002291138787109116,0.0028811888320991307,-0.00028537725804587673,0.0072409923922906036,0.4125561840728014,-0.008071585206482476,-0.012125451245298645,0.001119026529265759,0.17548959969135908,-0.00035989635040757927
65.70712126409457,0.7449728931482547,-0.0072127909807155974,8.810522565780868e-05,-0.011250100830569492,-0.046838735193917125,-0.002927663345618652,-0.0008303335085463235,-9.140710952041926e-05,7.092762672265384e-05,-0.0015018955648410065,0.0010252187388716536,-0.001986694360902492,-0.001007984992119524,-0.0005322989766410272,0.01054780755414474,0.3847175372899285,-0.007030444300239219,-0.008253032261140826,0.0008176109618407317,0.1885436395217199,-0.0029899356584807872
64.60819181632051,0.7455286188732158,-0.0062919189621795345,0.0004952141049978473,-0.01907452344149237,-0.04652901928649923,-0.0008443973039229069,-0.0018119452996156618,-9.256198430767921e-05,7.000888501387966e-05,-0.0015018955648410065,0.0007473180728960887,-0.008443602643232831,0.0010414108981870373,0.0005698462936261693,0.00805464776088215,0.3832978690498454,-0.005983374533036814,-0.008267258399699436,0.0020199905583965405,0.2115747492934009,0.000503291789310881
72.54700381238935,0.8224068394513191,-0.0046607431252469,0.0035523709286397072,-0.007402588629461443,-0.050635471787849134,0.000140560051035244,-0.0037627315107357402,-9.477521600668776e-05,7.070138415314023e-05,-0.0013990001287672344,-8.434811432581113e-05,0.006341227456271354,-0.0035140332083266846,0.0005375985613035113,0.009209465711361229,0.3796317250349718,-0.00600171344604301,-0.005763084858274452,0.0008880106609253129,0.21357315154060055,-0.00047020670111205814
91.89286564350438,0.8627505185114014,-0.00956523811265812,-0.002109867969308239,-0.004346963406696781,-0.04713315064568904,-0.00039316630319185836,0.003277433472061674,-9.545651865735594e-05,0.002971842783107019,-0.0016221403864175015,-0.0005086466838040378,0.006052524969584273,0.009081589808366212,0.000961461664457327,-0.00018720531993371772,0.4111066497487739,-0.008153711018724703,-0.00925211880971246,0.012586573933801812,0.22704115521656065,0.01368150664981088
113.33409306839394,0.8904271730406133,-0.004257580690405181,0.002003401822919994,-0.02532652646659183,-0.04640316033132006,-5.6479663829314346e-05,-0.003759425034295448,-3.58711427917141e-05,6.820976291616097e-05,-0.001292978893551682,-0.004660992884820836,-0.013855628259220907,0.003710122194193894,-0.0021644953180149644,0.007886354315205188,0.4228550532000103,-0.006363485453094004,-0.011500174026238543,8.646906707471345e-05,0.2209665439490552,-0.0006972034309145755
145.55548111942704,0.9215145714303875,-0.009928759330347828,-0.05388607126463221,-0.012050044875258344,-0.04481134552717577,-0.04539740359748605,0.0021488902145665443,-3.62453230539624e-05,6.82001935992184e-05,-0.0006263122268850086,0.003351174808094943,-0.005945433311606887,0.0024508267995460367,0.0004894679856245014,0.008485874915495923,0.4439502160873206,-0.021035188992821877,-0.012736899122208515,-0.0011351361553738712,0.22112454406297044,-0.00299844059262865
188.93273702207676,1.0078797784870757,0.002046040820177582,-0.2228532360293041,-0.010278857530394096,-0.04438820146765767,-0.19932555714339803,0.005391484677661238,-0.007819679329860078,6.948314660536615e-05,-0.0012901635244548584,0.0014901956973500862,0.0015718262705640659,-0.011205139058905128,0.0018413187881307453,0.008619313836673857,0.4641381311886443,-0.0033416327984208453,-0.15176422351612365,0.0012194452498774783,0.22235118994066033,-0.003024326341842803
203.56317220293653,0.9913514535739829,-0.010708649488332845,-0.03345323204445308,-0.0012529475073172693,-0.047619109656720796,-0.03282773091905121,-0.015195516816166193,-3.495893867295548e-05,6.969821995713398e-05,-0.005147438758186506,0.04568714213375753,-0.010438453465977623,-0.017961094779576563,0.0025014040566734767,0.010928083056010176,0.4930431147005932,-0.006861106829502726,-0.1618962204757612,0.004752333914546543,0.23283767849769949,0.005184184294394263
182.46355392230063,0.9982697785560918,-0.007419728388987594,0.013899569011207053,-0.013383108040081028,-0.03707682194287204,0.005859013828978064,0.017987628815946455,-0.0007755505854195727,6.969821995713398e-05,-0.001291601148191442,0.004802553080604892,0.001236921445965915,0.003940473044964144,0.003749494620454685,0.009361581357678382,0.4875921711169134,-0.003504260673906245,-0.006086652824432662,0.005422378700257275,0.22765502781942382,-0.0011972425747153162
