datetime,aqi_forecast,forecast_type
2025-12-05 22:00:00+00:00,163.01530191580065,3_day_forecast
2025-12-05 23:00:00+00:00,160.60845665208433,3_day_forecast
2025-12-06 00:00:00+00:00,169.36576337185997,3_day_forecast
2025-12-06 01:00:00+00:00,157.57736632326066,3_day_forecast
2025-12-06 02:00:00+00:00,150.2455377227498,3_day_forecast
2025-12-06 03:00:00+00:00,150.55110735377147,3_day_forecast
2025-12-06 04:00:00+00:00,150.14596567696583,3_day_forecast
2025-12-06 05:00:00+00:00,158.62197863045498,3_day_forecast
2025-12-06 06:00:00+00:00,163.10016520637612,3_day_forecast
2025-12-06 07:00:00+00:00,166.72395234214136,3_day_forecast
2025-12-06 08:00:00+00:00,168.2320349890157,3_day_forecast
2025-12-06 09:00:00+00:00,166.0902832664668,3_day_forecast
2025-12-06 10:00:00+00:00,164.15359335508202,3_day_forecast
2025-12-06 11:00:00+00:00,162.98843752603193,3_day_forecast
2025-12-06 12:00:00+00:00,163.50941458967048,3_day_forecast
2025-12-06 13:00:00+00:00,162.86541871021242,3_day_forecast
2025-12-06 14:00:00+00:00,157.85741219587752,3_day_forecast
2025-12-06 15:00:00+00:00,156.8382132205924,3_day_forecast
2025-12-06 16:00:00+00:00,154.6552419221014,3_day_forecast
2025-12-06 17:00:00+00:00,158.96938456722665,3_day_forecast
2025-12-06 18:00:00+00:00,159.8912226113207,3_day_forecast
2025-12-06 19:00:00+00:00,152.15181456178496,3_day_forecast
2025-12-06 20:00:00+00:00,157.6651423195604,3_day_forecast
2025-12-06 21:00:00+00:00,161.5226980195813,3_day_forecast
2025-12-06 22:00:00+00:00,159.99499181262692,3_day_forecast
2025-12-06 23:00:00+00:00,157.29929477749405,3_day_forecast
2025-12-07 00:00:00+00:00,169.41987136840163,3_day_forecast
2025-12-07 01:00:00+00:00,156.7629462223613,3_day_forecast
2025-12-07 02:00:00+00:00,156.51957325099647,3_day_forecast
2025-12-07 03:00:00+00:00,158.44675244779208,3_day_forecast
2025-12-07 04:00:00+00:00,143.19775142345284,3_day_forecast
2025-12-07 05:00:00+00:00,144.8083623879626,3_day_forecast
2025-12-07 06:00:00+00:00,157.84225793597543,3_day_forecast
2025-12-07 07:00:00+00:00,167.66073106868924,3_day_forecast
2025-12-07 08:00:00+00:00,162.91422762574493,3_day_forecast
2025-12-07 09:00:00+00:00,164.21213429878568,3_day_forecast
2025-12-07 10:00:00+00:00,165.65285345146117,3_day_forecast
2025-12-07 11:00:00+00:00,163.43259107751618,3_day_forecast
2025-12-07 12:00:00+00:00,162.4685866522903,3_day_forecast
2025-12-07 13:00:00+00:00,160.86246004504517,3_day_forecast
2025-12-07 14:00:00+00:00,156.5350657113572,3_day_forecast
2025-12-07 15:00:00+00:00,156.12039562722396,3_day_forecast
2025-12-07 16:00:00+00:00,155.0202903910505,3_day_forecast
2025-12-07 17:00:00+00:00,159.56829498871468,3_day_forecast
2025-12-07 18:00:00+00:00,159.88819293246044,3_day_forecast
2025-12-07 19:00:00+00:00,156.43085756570778,3_day_forecast
2025-12-07 20:00:00+00:00,158.6834714510567,3_day_forecast
2025-12-07 21:00:00+00:00,162.68646878292455,3_day_forecast
2025-12-07 22:00:00+00:00,159.83562906677403,3_day_forecast
2025-12-07 23:00:00+00:00,155.3817842829495,3_day_forecast
2025-12-08 00:00:00+00:00,169.42740163709934,3_day_forecast
2025-12-08 01:00:00+00:00,163.02047291870272,3_day_forecast
2025-12-08 02:00:00+00:00,160.95049577511665,3_day_forecast
2025-12-08 03:00:00+00:00,160.65086188646657,3_day_forecast
2025-12-08 04:00:00+00:00,161.07209395780424,3_day_forecast
2025-12-08 05:00:00+00:00,161.22175324386527,3_day_forecast
2025-12-08 06:00:00+00:00,165.26928116518366,3_day_forecast
2025-12-08 07:00:00+00:00,173.44110617172058,3_day_forecast
2025-12-08 08:00:00+00:00,174.49216075174675,3_day_forecast
2025-12-08 09:00:00+00:00,166.02647644053155,3_day_forecast
2025-12-08 10:00:00+00:00,168.59407194524195,3_day_forecast
2025-12-08 11:00:00+00:00,169.8434601573255,3_day_forecast
2025-12-08 12:00:00+00:00,169.1405899382059,3_day_forecast
2025-12-08 13:00:00+00:00,167.51973631046422,3_day_forecast
2025-12-08 14:00:00+00:00,165.18540405424383,3_day_forecast
2025-12-08 15:00:00+00:00,163.45033988410907,3_day_forecast
2025-12-08 16:00:00+00:00,162.22436455830373,3_day_forecast
2025-12-08 17:00:00+00:00,165.22331467757087,3_day_forecast
2025-12-08 18:00:00+00:00,164.7829823399253,3_day_forecast
2025-12-08 19:00:00+00:00,164.19864857359048,3_day_forecast
2025-12-08 20:00:00+00:00,167.99681566582638,3_day_forecast
2025-12-08 21:00:00+00:00,170.83450179454195,3_day_forecast
