pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,hour,is_rush_hour,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,pm2_5_nowcast_lag_1h,pm10_nowcast_lag_1h,co_ppm_8hr_avg_lag_1h,no2_ppb_lag_1h,pm2_5_nowcast_ma_6h,pm10_nowcast_ma_6h,no2_ppb_ma_6h
-44.000538,-4.4887643,0.06960454,0.72809285,-0.029328484,-1.4645039,-0.21130782,-0.05803678,0.004650186,-0.0024442414,0.014258819,-0.097643375,-0.013439355,2.587354e-05,0.027992632,-14.986607,0.14973207,-0.024609013,0.11475447,-3.2780225,0.0546491,0.0813891
-39.515495,-4.4237165,0.12005782,1.729459,0.48406893,-1.5041543,-0.21599364,-0.014644459,0.007998875,-0.002637226,-0.017911907,-0.062924065,0.0033578505,5.1849198e-05,-0.003276197,-13.760226,-0.04855343,-0.029909005,-0.07875528,-2.6252506,0.11412959,0.052646615
-34.586506,-3.7396665,0.06573711,1.1189615,0.04020964,-1.6558192,-0.25790316,0.027952211,0.0063481675,-0.0005888403,-0.020630544,-0.08454475,0.051659044,0.0029797521,-0.018298892,-12.077465,0.06802129,-0.015535636,-0.18951662,-2.7055755,0.08168481,-0.016178938
-22.459923,-2.7544231,0.004089398,1.350711,0.36061046,-1.622055,-0.23231453,0.18315269,0.0043665804,-0.0044780495,-0.008022802,-0.012262967,0.022283217,0.007404655,0.0094043445,-10.167409,0.08417573,0.02571693,-0.14777303,-2.5426247,0.028766233,-0.0043637524
-8.166576,-2.1763415,0.017190203,0.9952013,1.13662,-1.3348632,-0.19888283,0.15187801,0.023498284,-0.00012866886,-0.025312155,0.04414198,0.032040175,0.032281768,0.005558961,-4.7312613,0.14960401,0.30037215,-0.020131504,-1.414322,0.12802829,-0.047660343
5.4418087,-0.719541,0.13295542,0.32791027,0.5558052,-1.1776491,-0.21271184,0.12707667,-0.0063880384,-0.007664558,-0.003073996,-0.019933872,0.03578152,0.026548758,0.0041718767,0.0072789905,0.11737289,0.12692404,-0.05824224,-1.807751,0.019064834,-0.06280859
7.403831,-2.8352792,0.05986481,0.17446609,0.11158098,-1.2262541,-0.39231345,-0.047902316,-0.006956077,-0.010083939,-0.00016475384,-0.0015432574,-0.012134233,0.006101183,-0.003985013,7.292061,0.07251443,0.11946711,-0.06652748,-0.069839604,0.0012664546,-0.10296346
-2.1764297,-3.714813,0.03144023,0.07042437,-0.08876375,-1.5807792,-0.34532702,-0.038666032,-0.0071888976,-0.007509978,-0.003714231,-0.017398829,-0.010766415,-0.0076427287,-0.0052559758,6.8820477,0.005983231,0.07912603,0.008654072,0.21961577,0.011839994,-0.030165033
-11.429389,-3.3532045,0.069575354,-0.4894238,-0.0808804,-1.7376894,-0.29703316,0.1204693,-0.008947613,-0.008603202,-0.0022201682,-0.019169586,0.117108464,-0.013724812,-3.798469e-05,2.15683,0.024130603,0.10741712,-0.065007985,-0.45358756,0.017321374,-0.086314194
-19.21842,-4.117063,0.02161366,-0.7292341,-0.04779121,-2.0465114,-0.27146336,0.12240219,-0.003445353,-0.004522258,0.009933686,0.0161368,0.10641377,-0.013723028,-0.016549306,-1.3592064,0.09840447,0.09184008,-0.013050175,-0.33728093,0.015956772,-0.055625986
