datetime,aqi_forecast,forecast_type
2025-11-28 22:00:00+00:00,153.26004,3_day_forecast
2025-11-28 23:00:00+00:00,153.79639,3_day_forecast
2025-11-29 00:00:00+00:00,150.55344,3_day_forecast
2025-11-29 01:00:00+00:00,150.52118,3_day_forecast
2025-11-29 02:00:00+00:00,147.09698,3_day_forecast
2025-11-29 03:00:00+00:00,149.50162,3_day_forecast
2025-11-29 04:00:00+00:00,149.8645,3_day_forecast
2025-11-29 05:00:00+00:00,143.37686,3_day_forecast
2025-11-29 06:00:00+00:00,150.60913,3_day_forecast
2025-11-29 07:00:00+00:00,155.83487,3_day_forecast
2025-11-29 08:00:00+00:00,155.57994,3_day_forecast
2025-11-29 09:00:00+00:00,150.66653,3_day_forecast
2025-11-29 10:00:00+00:00,149.75812,3_day_forecast
2025-11-29 11:00:00+00:00,150.73126,3_day_forecast
2025-11-29 12:00:00+00:00,151.45146,3_day_forecast
2025-11-29 13:00:00+00:00,150.60187,3_day_forecast
2025-11-29 14:00:00+00:00,150.56818,3_day_forecast
2025-11-29 15:00:00+00:00,150.73254,3_day_forecast
2025-11-29 16:00:00+00:00,150.69978,3_day_forecast
2025-11-29 17:00:00+00:00,155.8,3_day_forecast
2025-11-29 18:00:00+00:00,155.97003,3_day_forecast
2025-11-29 19:00:00+00:00,150.65544,3_day_forecast
2025-11-29 20:00:00+00:00,150.75452,3_day_forecast
2025-11-29 21:00:00+00:00,150.85179,3_day_forecast
2025-11-29 22:00:00+00:00,150.10078,3_day_forecast
2025-11-29 23:00:00+00:00,150.70795,3_day_forecast
2025-11-30 00:00:00+00:00,150.55486,3_day_forecast
2025-11-30 01:00:00+00:00,151.97975,3_day_forecast
2025-11-30 02:00:00+00:00,142.72978,3_day_forecast
2025-11-30 03:00:00+00:00,149.71329,3_day_forecast
2025-11-30 04:00:00+00:00,150.28651,3_day_forecast
2025-11-30 05:00:00+00:00,144.15903,3_day_forecast
2025-11-30 06:00:00+00:00,149.82182,3_day_forecast
2025-11-30 07:00:00+00:00,154.38875,3_day_forecast
2025-11-30 08:00:00+00:00,154.38454,3_day_forecast
2025-11-30 09:00:00+00:00,150.41882,3_day_forecast
2025-11-30 10:00:00+00:00,152.01706,3_day_forecast
2025-11-30 11:00:00+00:00,150.49422,3_day_forecast
2025-11-30 12:00:00+00:00,150.64021,3_day_forecast
2025-11-30 13:00:00+00:00,150.60632,3_day_forecast
2025-11-30 14:00:00+00:00,150.53033,3_day_forecast
2025-11-30 15:00:00+00:00,150.63182,3_day_forecast
2025-11-30 16:00:00+00:00,150.66615,3_day_forecast
2025-11-30 17:00:00+00:00,155.82536,3_day_forecast
2025-11-30 18:00:00+00:00,155.79071,3_day_forecast
2025-11-30 19:00:00+00:00,150.543,3_day_forecast
2025-11-30 20:00:00+00:00,150.68008,3_day_forecast
2025-11-30 21:00:00+00:00,150.76083,3_day_forecast
2025-11-30 22:00:00+00:00,149.79716,3_day_forecast
2025-11-30 23:00:00+00:00,150.68404,3_day_forecast
2025-12-01 00:00:00+00:00,152.50336,3_day_forecast
2025-12-01 01:00:00+00:00,151.67924,3_day_forecast
2025-12-01 02:00:00+00:00,150.20653,3_day_forecast
2025-12-01 03:00:00+00:00,150.34258,3_day_forecast
2025-12-01 04:00:00+00:00,149.95593,3_day_forecast
2025-12-01 05:00:00+00:00,150.38535,3_day_forecast
2025-12-01 06:00:00+00:00,153.59793,3_day_forecast
2025-12-01 07:00:00+00:00,157.40044,3_day_forecast
2025-12-01 08:00:00+00:00,158.25883,3_day_forecast
2025-12-01 09:00:00+00:00,151.64313,3_day_forecast
2025-12-01 10:00:00+00:00,153.62517,3_day_forecast
2025-12-01 11:00:00+00:00,153.77237,3_day_forecast
2025-12-01 12:00:00+00:00,152.24394,3_day_forecast
2025-12-01 13:00:00+00:00,151.42238,3_day_forecast
2025-12-01 14:00:00+00:00,152.58453,3_day_forecast
2025-12-01 15:00:00+00:00,152.54057,3_day_forecast
2025-12-01 16:00:00+00:00,152.5765,3_day_forecast
2025-12-01 17:00:00+00:00,158.22871,3_day_forecast
2025-12-01 18:00:00+00:00,158.2416,3_day_forecast
2025-12-01 19:00:00+00:00,152.47029,3_day_forecast
2025-12-01 20:00:00+00:00,152.44214,3_day_forecast
2025-12-01 21:00:00+00:00,152.74548,3_day_forecast
