datetime,forecast_hour,aqi_forecast,forecast_type,corrected
2025-11-23 18:00:00,1,133.13889636132842,3_day_forecast,True
2025-11-23 19:00:00,2,152.0253624017131,3_day_forecast,True
2025-11-23 20:00:00,3,118.54707100052795,3_day_forecast,True
2025-11-23 21:00:00,4,134.64114933433166,3_day_forecast,True
2025-11-23 22:00:00,5,118.53534823001291,3_day_forecast,True
2025-11-23 23:00:00,6,118.7233388408175,3_day_forecast,True
2025-11-24 00:00:00,7,142.18030382482902,3_day_forecast,True
2025-11-24 01:00:00,8,134.58837001674866,3_day_forecast,True
2025-11-24 02:00:00,9,117.45547705892331,3_day_forecast,True
2025-11-24 03:00:00,10,121.98610812446836,3_day_forecast,True
2025-11-24 04:00:00,11,118.22224368662069,3_day_forecast,True
2025-11-24 05:00:00,12,132.9299695559474,3_day_forecast,True
2025-11-24 06:00:00,13,117.85649324655192,3_day_forecast,True
2025-11-24 07:00:00,14,155.45956425277924,3_day_forecast,True
2025-11-24 08:00:00,15,133.71735215881887,3_day_forecast,True
2025-11-24 09:00:00,16,168.6261397665178,3_day_forecast,True
2025-11-24 10:00:00,17,148.85898721751693,3_day_forecast,True
2025-11-24 11:00:00,18,138.05944707337287,3_day_forecast,True
2025-11-24 12:00:00,19,122.33723504266872,3_day_forecast,True
2025-11-24 13:00:00,20,152.45268095460582,3_day_forecast,True
2025-11-24 14:00:00,21,119.01811323394986,3_day_forecast,True
2025-11-24 15:00:00,22,145.01938909353595,3_day_forecast,True
2025-11-24 16:00:00,23,117.85713267039817,3_day_forecast,True
2025-11-24 17:00:00,24,178.15630343098397,3_day_forecast,True
2025-11-24 18:00:00,25,161.20517120134807,3_day_forecast,True
2025-11-24 19:00:00,26,158.00550632633718,3_day_forecast,True
2025-11-24 20:00:00,27,158.56787927619388,3_day_forecast,True
2025-11-24 21:00:00,28,144.35588724869152,3_day_forecast,True
2025-11-24 22:00:00,29,141.36921196383827,3_day_forecast,True
2025-11-24 23:00:00,30,120.59749013424693,3_day_forecast,True
2025-11-25 00:00:00,31,151.00618900944795,3_day_forecast,True
2025-11-25 01:00:00,32,134.04337352525062,3_day_forecast,True
2025-11-25 02:00:00,33,131.62730024121322,3_day_forecast,True
2025-11-25 03:00:00,34,117.16320555341785,3_day_forecast,True
2025-11-25 04:00:00,35,136.9094805057253,3_day_forecast,True
2025-11-25 05:00:00,36,120.06932603722451,3_day_forecast,True
2025-11-25 06:00:00,37,145.34350090074742,3_day_forecast,True
2025-11-25 07:00:00,38,172.67031304362638,3_day_forecast,True
2025-11-25 08:00:00,39,143.19060697320967,3_day_forecast,True
2025-11-25 09:00:00,40,156.72787565418523,3_day_forecast,True
2025-11-25 10:00:00,41,155.93577049561225,3_day_forecast,True
2025-11-25 11:00:00,42,153.9877535932778,3_day_forecast,True
2025-11-25 12:00:00,43,151.5128205705513,3_day_forecast,True
2025-11-25 13:00:00,44,155.97109105093023,3_day_forecast,True
2025-11-25 14:00:00,45,148.35609447247464,3_day_forecast,True
2025-11-25 15:00:00,46,122.20807142572137,3_day_forecast,True
2025-11-25 16:00:00,47,154.40929394847183,3_day_forecast,True
2025-11-25 17:00:00,48,174.71385027972045,3_day_forecast,True
2025-11-25 18:00:00,49,178.5965098876968,3_day_forecast,True
2025-11-25 19:00:00,50,195.3583939516711,3_day_forecast,True
2025-11-25 20:00:00,51,164.38450726346028,3_day_forecast,True
2025-11-25 21:00:00,52,163.2010095690864,3_day_forecast,True
2025-11-25 22:00:00,53,163.84781945280213,3_day_forecast,True
2025-11-25 23:00:00,54,149.73006937980944,3_day_forecast,True
2025-11-26 00:00:00,55,172.09648900208995,3_day_forecast,True
2025-11-26 01:00:00,56,155.33774072333472,3_day_forecast,True
2025-11-26 02:00:00,57,155.92006655043525,3_day_forecast,True
2025-11-26 03:00:00,58,152.01029686542398,3_day_forecast,True
2025-11-26 04:00:00,59,144.36340047888524,3_day_forecast,True
2025-11-26 05:00:00,60,137.02048296300072,3_day_forecast,True
2025-11-26 06:00:00,61,159.2628874623654,3_day_forecast,True
2025-11-26 07:00:00,62,170.1372141766783,3_day_forecast,True
2025-11-26 08:00:00,63,159.27280918904677,3_day_forecast,True
2025-11-26 09:00:00,64,201.90848141214641,3_day_forecast,True
2025-11-26 10:00:00,65,151.95482656995281,3_day_forecast,True
2025-11-26 11:00:00,66,165.4972090198944,3_day_forecast,True
2025-11-26 12:00:00,67,172.58155404745756,3_day_forecast,True
2025-11-26 13:00:00,68,174.701168373436,3_day_forecast,True
2025-11-26 14:00:00,69,175.1162224980209,3_day_forecast,True
2025-11-26 15:00:00,70,177.7434303599168,3_day_forecast,True
2025-11-26 16:00:00,71,170.12400246206406,3_day_forecast,True
2025-11-26 17:00:00,72,202.2658641440867,3_day_forecast,True
