pm2_5_nowcast,pm10_nowcast,co_ppm_8hr_avg,no2_ppb,so2_ppb,pm2_5_pm10_ratio,traffic_index,hour,is_rush_hour,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,pm2_5_nowcast_lag_1h,pm10_nowcast_lag_1h,co_ppm_8hr_avg_lag_1h,no2_ppb_lag_1h,pm2_5_nowcast_ma_6h,pm10_nowcast_ma_6h,no2_ppb_ma_6h
-49.049250254617746,-16.74462911640936,-0.040304469156340395,-0.6716812064535229,-0.6338965789344551,-1.3156835772995494,-0.10628969987451896,-0.0005436273324806533,-0.0023745647198115064,-0.0012155033546799282,-0.027507420116446312,0.022464540859162045,0.007631936501502,-0.03310591824014335,0.007363374009988195,-25.24452411386262,0.9644792322229095,0.20682228972119565,0.20498860627078783,-1.9227103318679148,0.3097824223719207,0.03462118871304102
-49.11335133280018,-16.6649070546104,0.03577387304352164,-0.6716787337613772,-0.585581513438934,-1.3152931874823721,-0.10595646826062328,0.0032354251863292885,-0.0023745647198115064,-0.0012155033546799282,-0.027507420116446312,0.010412016270864622,0.08163249069624469,-0.03508920326946507,-0.0227052869614885,-25.512884737928538,0.9810856712119608,0.22835696491211926,0.22629470148357098,-1.150404963065235,0.3269251141243963,0.06733819045411495
-50.05089308573597,-16.709875680136804,0.03298299451999272,-0.6731032693196887,-0.5805950834826364,-1.252118447173294,-0.11254956488484737,0.017126152745075757,-0.0023745647198115064,-0.001128613023518584,-0.027039213888636924,-0.002064240065911936,0.09715514933282227,-0.032638345183089244,-0.02698945256830194,-25.558268102921744,0.9296590876754435,0.2606502221404109,0.21836995584520202,-1.1616250343434236,0.3068851125257873,0.043067242669774165
-52.57355748264424,-16.757972403398522,0.05131183221517009,-0.6458130087847352,-0.6072205456021454,-1.1872067968276667,-0.1042592533731508,-0.022434915552902838,-0.0023745647198115064,-0.001128613023518584,-0.028883729437549664,-0.1011482298324073,0.09784557978446669,-0.030517809557687115,-0.02364570227776854,-26.43785725768842,0.9463564338453022,0.26361751445290665,0.20716063646198846,-1.2135734255263784,0.2994293362180012,0.04371271028088196
-53.92382503677492,-17.125928998540676,0.0188464459550237,-0.6474300607929235,-0.579272923174077,-1.030865043072984,-0.09719699768124422,-0.047849265143812936,0.003800735740698243,-0.001128613023518584,-0.025640402837217954,-0.19982754457501092,0.042442287248823506,0.02053660096901456,0.027471944377856772,-27.25299287076815,1.0118370236324878,0.24231895996066427,0.17723156975569657,-2.022085083995466,0.24874576969555878,0.008573515971011487
-54.26917558872332,-17.06346654837539,0.05684644039286701,-0.6466315767816103,-0.6037144363625832,-1.048831669745313,-0.0754737122237482,-0.018967798071707245,0.003800735740698243,-0.001128613023518584,-0.02578239573647602,-0.23897966728391073,0.020465014481631308,0.010599165349456539,0.018873428946893964,-27.369533998202503,0.9495511192114886,0.23728737925415455,0.1754321184379733,-1.341953799673504,0.25821542482098614,0.04104843413305808
-54.27949477146885,-17.094756180897914,0.06982916269445873,-0.6444844624380033,-0.5858203786644736,-1.0953015886138326,-0.07855605139775472,0.026101182727171872,0.0036341783055831227,-0.001128613023518584,-0.025701328068236426,-0.26514453425305484,-0.04194377838488328,0.007383174784535252,0.022234389806794,-28.48750925304274,0.9493346352202326,0.2408787410989384,0.17816003365645514,-1.3914601987095658,0.26462721447823045,0.036091022501852726
-54.17991720016999,-17.009582369768502,0.047330292304836985,-0.663475434607164,-0.5934305491727723,-1.184772200525963,-0.08834270606379864,0.06070440267076414,0.0036341783055831227,-0.001128613023518584,-0.029059581010667395,-0.11485841590837503,-0.06717673039634922,-0.05915655466352475,-0.003354485299889918,-28.38266556911608,0.9350712685753987,0.24672660591894022,0.18599527403688304,-1.365110226494942,0.30433616764706045,0.007913076255631845
-54.18281677802392,-16.890337571568118,0.05558767980278848,-0.6852123760059723,-0.5866781284513253,-1.231853860791416,-0.10646651431744948,0.054640596473502445,0.0036341783055831227,-0.001128613023518584,-0.02718532216964699,-0.019681074164275815,-0.05629364144976215,-0.06135225858622183,-0.003743845714800535,-28.405711553123048,0.8857352205299162,0.24457282226488156,0.18325221877439965,-1.2680964853544467,0.30152644728830846,0.01316071786801812
-54.13719048859503,-16.905882132234225,0.03854815192407802,-0.6969421722728074,-0.5826945465744455,-1.4636442515714676,-0.09936852871854991,0.0347216265715316,0.0036341783055831227,-0.001128613023518584,-0.02631983550044418,-0.04067542116722661,-0.09219006756710497,-0.06477081389032857,-0.01296937166546681,-28.26967759402125,0.9772422469338262,0.22851053682284775,0.19084323336499626,-1.2105484911056956,0.3143752391933081,0.0237603112812225
