datetime,forecast_hour,aqi_forecast,forecast_type,corrected
2025-11-24 22:00:00+00:00,1,184.45763333333335,3_day_forecast,False
2025-11-24 23:00:00+00:00,2,178.2915142857143,3_day_forecast,False
2025-11-25 00:00:00+00:00,3,186.9664666666667,3_day_forecast,False
2025-11-25 01:00:00+00:00,4,182.16624761904754,3_day_forecast,False
2025-11-25 02:00:00+00:00,5,186.1064666666667,3_day_forecast,False
2025-11-25 03:00:00+00:00,6,183.30963333333335,3_day_forecast,False
2025-11-25 04:00:00+00:00,7,182.87538095238085,3_day_forecast,False
2025-11-25 05:00:00+00:00,8,203.70586240981248,3_day_forecast,False
2025-11-25 06:00:00+00:00,9,185.1619666666667,3_day_forecast,False
2025-11-25 07:00:00+00:00,10,211.84898672438672,3_day_forecast,False
2025-11-25 08:00:00+00:00,11,238.55050361305356,3_day_forecast,False
2025-11-25 09:00:00+00:00,12,205.6468658119659,3_day_forecast,False
2025-11-25 10:00:00+00:00,13,224.0120751082253,3_day_forecast,False
2025-11-25 11:00:00+00:00,14,207.88972912087905,3_day_forecast,False
2025-11-25 12:00:00+00:00,15,231.95085828060846,3_day_forecast,False
2025-11-25 13:00:00+00:00,16,190.7374380952381,3_day_forecast,False
2025-11-25 14:00:00+00:00,17,183.73663333333337,3_day_forecast,False
2025-11-25 15:00:00+00:00,18,219.00050779775773,3_day_forecast,False
2025-11-25 16:00:00+00:00,19,215.89053795093784,3_day_forecast,False
2025-11-25 17:00:00+00:00,20,269.0771221833722,3_day_forecast,False
2025-11-25 18:00:00+00:00,21,294.62649007104017,3_day_forecast,False
2025-11-25 19:00:00+00:00,22,255.78648463203467,3_day_forecast,False
2025-11-25 20:00:00+00:00,23,217.12632352092342,3_day_forecast,False
2025-11-25 21:00:00+00:00,24,205.29185253635262,3_day_forecast,False
2025-11-25 22:00:00+00:00,25,252.9261412698411,3_day_forecast,False
2025-11-25 23:00:00+00:00,26,254.88852121212122,3_day_forecast,False
2025-11-26 00:00:00+00:00,27,220.1336112387613,3_day_forecast,False
2025-11-26 01:00:00+00:00,28,238.73684091464088,3_day_forecast,False
2025-11-26 02:00:00+00:00,29,213.72925019980028,3_day_forecast,False
2025-11-26 03:00:00+00:00,30,189.37046666666672,3_day_forecast,False
2025-11-26 04:00:00+00:00,31,209.2107516650017,3_day_forecast,False
2025-11-26 05:00:00+00:00,32,237.028606981907,3_day_forecast,False
2025-11-26 06:00:00+00:00,33,183.72263333333336,3_day_forecast,False
2025-11-26 07:00:00+00:00,34,269.92532443112435,3_day_forecast,False
2025-11-26 08:00:00+00:00,35,228.06052862692866,3_day_forecast,False
2025-11-26 09:00:00+00:00,36,271.58159227994224,3_day_forecast,False
2025-11-26 10:00:00+00:00,37,190.28746666666672,3_day_forecast,False
2025-11-26 11:00:00+00:00,38,244.96376001776017,3_day_forecast,False
2025-11-26 12:00:00+00:00,39,244.95696001776017,3_day_forecast,False
2025-11-26 13:00:00+00:00,40,223.8130861582864,3_day_forecast,False
2025-11-26 14:00:00+00:00,41,189.3724666666667,3_day_forecast,False
2025-11-26 15:00:00+00:00,42,233.0270277611279,3_day_forecast,False
2025-11-26 16:00:00+00:00,43,221.78962829670306,3_day_forecast,False
2025-11-26 17:00:00+00:00,44,234.43029614829612,3_day_forecast,False
2025-11-26 18:00:00+00:00,45,234.9720665889664,3_day_forecast,False
2025-11-26 19:00:00+00:00,46,263.8063215451214,3_day_forecast,False
2025-11-26 20:00:00+00:00,47,189.3744666666667,3_day_forecast,False
2025-11-26 21:00:00+00:00,48,191.0793865079365,3_day_forecast,False
2025-11-26 22:00:00+00:00,49,218.9281133533133,3_day_forecast,False
2025-11-26 23:00:00+00:00,50,190.2217166666667,3_day_forecast,False
2025-11-27 00:00:00+00:00,51,224.77413089688093,3_day_forecast,False
2025-11-27 01:00:00+00:00,52,224.7612499445,3_day_forecast,False
2025-11-27 02:00:00+00:00,53,222.20071399156387,3_day_forecast,False
2025-11-27 03:00:00+00:00,54,183.7315619047619,3_day_forecast,False
2025-11-27 04:00:00+00:00,55,228.14625323010324,3_day_forecast,False
2025-11-27 05:00:00+00:00,56,203.67508362193377,3_day_forecast,False
2025-11-27 06:00:00+00:00,57,226.74035006105,3_day_forecast,False
2025-11-27 07:00:00+00:00,58,279.7516572316572,3_day_forecast,False
2025-11-27 08:00:00+00:00,59,254.9183243867244,3_day_forecast,False
2025-11-27 09:00:00+00:00,60,306.98201213786217,3_day_forecast,False
2025-11-27 10:00:00+00:00,61,248.23482193362207,3_day_forecast,False
2025-11-27 11:00:00+00:00,62,248.97090202020215,3_day_forecast,False
2025-11-27 12:00:00+00:00,63,207.80725812520805,3_day_forecast,False
2025-11-27 13:00:00+00:00,64,211.81010295815298,3_day_forecast,False
2025-11-27 14:00:00+00:00,65,215.92649509379495,3_day_forecast,False
2025-11-27 15:00:00+00:00,66,229.05872857142853,3_day_forecast,False
2025-11-27 16:00:00+00:00,67,229.55289783549793,3_day_forecast,False
2025-11-27 17:00:00+00:00,68,235.0642907037405,3_day_forecast,False
2025-11-27 18:00:00+00:00,69,235.98995713730704,3_day_forecast,False
2025-11-27 19:00:00+00:00,70,251.06271419691424,3_day_forecast,False
2025-11-27 20:00:00+00:00,71,186.9324666666667,3_day_forecast,False
2025-11-27 21:00:00+00:00,72,223.14374503274507,3_day_forecast,False
