datetime,aqi_forecast,forecast_type
2025-11-14 10:00:00+00:00,77.42234347028372,3_day_forecast
2025-11-14 11:00:00+00:00,81.36899278084476,3_day_forecast
2025-11-14 12:00:00+00:00,76.12982296762375,3_day_forecast
2025-11-14 13:00:00+00:00,74.43908418021674,3_day_forecast
2025-11-14 14:00:00+00:00,76.28271838842582,3_day_forecast
2025-11-14 15:00:00+00:00,80.843337046222,3_day_forecast
2025-11-14 16:00:00+00:00,81.74284838683003,3_day_forecast
2025-11-14 17:00:00+00:00,82.45027333967133,3_day_forecast
2025-11-14 18:00:00+00:00,85.62735052140356,3_day_forecast
2025-11-14 19:00:00+00:00,80.07691154806967,3_day_forecast
2025-11-14 20:00:00+00:00,77.91449009567654,3_day_forecast
2025-11-14 21:00:00+00:00,74.89979305709491,3_day_forecast
2025-11-14 22:00:00+00:00,76.53629705254473,3_day_forecast
2025-11-14 23:00:00+00:00,73.92943253541542,3_day_forecast
2025-11-15 00:00:00+00:00,72.5837959093422,3_day_forecast
2025-11-15 01:00:00+00:00,72.56514811980375,3_day_forecast
2025-11-15 02:00:00+00:00,70.48922904920853,3_day_forecast
2025-11-15 03:00:00+00:00,70.74019756211685,3_day_forecast
2025-11-15 04:00:00+00:00,71.01309990385914,3_day_forecast
2025-11-15 05:00:00+00:00,73.36393539895543,3_day_forecast
2025-11-15 06:00:00+00:00,77.8150683104127,3_day_forecast
2025-11-15 07:00:00+00:00,87.58258630336451,3_day_forecast
2025-11-15 08:00:00+00:00,89.50862746459724,3_day_forecast
2025-11-15 09:00:00+00:00,81.87309380651355,3_day_forecast
2025-11-15 10:00:00+00:00,76.1047554273679,3_day_forecast
2025-11-15 11:00:00+00:00,73.62630329569072,3_day_forecast
2025-11-15 12:00:00+00:00,73.26485348896755,3_day_forecast
2025-11-15 13:00:00+00:00,76.11627316606817,3_day_forecast
2025-11-15 14:00:00+00:00,72.99492149567321,3_day_forecast
2025-11-15 15:00:00+00:00,71.07124876619699,3_day_forecast
2025-11-15 16:00:00+00:00,72.20597936509364,3_day_forecast
2025-11-15 17:00:00+00:00,76.39551116452452,3_day_forecast
2025-11-15 18:00:00+00:00,76.52181207972502,3_day_forecast
2025-11-15 19:00:00+00:00,74.13283475189893,3_day_forecast
2025-11-15 20:00:00+00:00,73.31558686077564,3_day_forecast
2025-11-15 21:00:00+00:00,74.09793523587699,3_day_forecast
2025-11-15 22:00:00+00:00,74.24399098597337,3_day_forecast
2025-11-15 23:00:00+00:00,69.89219182846246,3_day_forecast
2025-11-16 00:00:00+00:00,71.2805366051276,3_day_forecast
2025-11-16 01:00:00+00:00,72.05981363816178,3_day_forecast
2025-11-16 02:00:00+00:00,69.2151751296763,3_day_forecast
2025-11-16 03:00:00+00:00,70.70173134513875,3_day_forecast
2025-11-16 04:00:00+00:00,73.05609062821235,3_day_forecast
2025-11-16 05:00:00+00:00,70.86585987241139,3_day_forecast
2025-11-16 06:00:00+00:00,81.65340768964172,3_day_forecast
2025-11-16 07:00:00+00:00,90.71802684201927,3_day_forecast
2025-11-16 08:00:00+00:00,95.42400509101827,3_day_forecast
2025-11-16 09:00:00+00:00,91.52549189709667,3_day_forecast
2025-11-16 10:00:00+00:00,74.39253537976576,3_day_forecast
2025-11-16 11:00:00+00:00,74.3908925815511,3_day_forecast
2025-11-16 12:00:00+00:00,74.25462107320568,3_day_forecast
2025-11-16 13:00:00+00:00,74.38659209873335,3_day_forecast
2025-11-16 14:00:00+00:00,74.96242529747325,3_day_forecast
2025-11-16 15:00:00+00:00,74.20160320284907,3_day_forecast
2025-11-16 16:00:00+00:00,74.43213950791231,3_day_forecast
2025-11-16 17:00:00+00:00,81.6253424972124,3_day_forecast
2025-11-16 18:00:00+00:00,79.38585465590204,3_day_forecast
2025-11-16 19:00:00+00:00,72.65193958645862,3_day_forecast
2025-11-16 20:00:00+00:00,74.81442600426041,3_day_forecast
2025-11-16 21:00:00+00:00,72.417386976846,3_day_forecast
2025-11-16 22:00:00+00:00,74.71878011693252,3_day_forecast
2025-11-16 23:00:00+00:00,72.74788469758279,3_day_forecast
2025-11-17 00:00:00+00:00,75.37805746765038,3_day_forecast
2025-11-17 01:00:00+00:00,77.91207895309475,3_day_forecast
2025-11-17 02:00:00+00:00,74.64666950273691,3_day_forecast
2025-11-17 03:00:00+00:00,74.70160656483695,3_day_forecast
2025-11-17 04:00:00+00:00,76.8734715801602,3_day_forecast
2025-11-17 05:00:00+00:00,80.43017705443191,3_day_forecast
2025-11-17 06:00:00+00:00,87.53642709300135,3_day_forecast
2025-11-17 07:00:00+00:00,97.44271622163384,3_day_forecast
2025-11-17 08:00:00+00:00,95.67731930269647,3_day_forecast
2025-11-17 09:00:00+00:00,95.0789935464273,3_day_forecast
