datetime,aqi_forecast,forecast_type
2026-01-11 22:00:00+00:00,106.958046,3_day_forecast
2026-01-11 23:00:00+00:00,107.81119,3_day_forecast
2026-01-12 00:00:00+00:00,117.62109,3_day_forecast
2026-01-12 01:00:00+00:00,117.64024,3_day_forecast
2026-01-12 02:00:00+00:00,104.907845,3_day_forecast
2026-01-12 03:00:00+00:00,104.9455,3_day_forecast
2026-01-12 04:00:00+00:00,104.48379,3_day_forecast
2026-01-12 05:00:00+00:00,105.63815,3_day_forecast
2026-01-12 06:00:00+00:00,117.7263,3_day_forecast
2026-01-12 07:00:00+00:00,129.47115,3_day_forecast
2026-01-12 08:00:00+00:00,127.69394,3_day_forecast
2026-01-12 09:00:00+00:00,118.08837,3_day_forecast
2026-01-12 10:00:00+00:00,117.3994,3_day_forecast
2026-01-12 11:00:00+00:00,117.369316,3_day_forecast
2026-01-12 12:00:00+00:00,116.98069,3_day_forecast
2026-01-12 13:00:00+00:00,117.05867,3_day_forecast
2026-01-12 14:00:00+00:00,116.94451,3_day_forecast
2026-01-12 15:00:00+00:00,117.354485,3_day_forecast
2026-01-12 16:00:00+00:00,117.49246,3_day_forecast
2026-01-12 17:00:00+00:00,128.89366,3_day_forecast
2026-01-12 18:00:00+00:00,128.42633,3_day_forecast
2026-01-12 19:00:00+00:00,117.68489,3_day_forecast
2026-01-12 20:00:00+00:00,117.42603,3_day_forecast
2026-01-12 21:00:00+00:00,117.427765,3_day_forecast
2026-01-12 22:00:00+00:00,120.86995,3_day_forecast
2026-01-12 23:00:00+00:00,120.94456,3_day_forecast
2026-01-13 00:00:00+00:00,118.20379,3_day_forecast
2026-01-13 01:00:00+00:00,117.4906,3_day_forecast
2026-01-13 02:00:00+00:00,105.16148,3_day_forecast
2026-01-13 03:00:00+00:00,107.217316,3_day_forecast
2026-01-13 04:00:00+00:00,106.74163,3_day_forecast
2026-01-13 05:00:00+00:00,105.68256,3_day_forecast
2026-01-13 06:00:00+00:00,117.49393,3_day_forecast
2026-01-13 07:00:00+00:00,130.02936,3_day_forecast
2026-01-13 08:00:00+00:00,129.48932,3_day_forecast
2026-01-13 09:00:00+00:00,117.32399,3_day_forecast
2026-01-13 10:00:00+00:00,116.56204,3_day_forecast
2026-01-13 11:00:00+00:00,116.857704,3_day_forecast
2026-01-13 12:00:00+00:00,116.90463,3_day_forecast
2026-01-13 13:00:00+00:00,117.285255,3_day_forecast
2026-01-13 14:00:00+00:00,117.29037,3_day_forecast
2026-01-13 15:00:00+00:00,117.70302,3_day_forecast
2026-01-13 16:00:00+00:00,117.25208,3_day_forecast
2026-01-13 17:00:00+00:00,128.85805,3_day_forecast
2026-01-13 18:00:00+00:00,128.39178,3_day_forecast
2026-01-13 19:00:00+00:00,117.17578,3_day_forecast
2026-01-13 20:00:00+00:00,117.046814,3_day_forecast
2026-01-13 21:00:00+00:00,117.31534,3_day_forecast
2026-01-13 22:00:00+00:00,117.01591,3_day_forecast
2026-01-13 23:00:00+00:00,117.24297,3_day_forecast
2026-01-14 00:00:00+00:00,118.91974,3_day_forecast
2026-01-14 01:00:00+00:00,117.471634,3_day_forecast
2026-01-14 02:00:00+00:00,105.63519,3_day_forecast
2026-01-14 03:00:00+00:00,104.827576,3_day_forecast
2026-01-14 04:00:00+00:00,104.41008,3_day_forecast
2026-01-14 05:00:00+00:00,105.184845,3_day_forecast
2026-01-14 06:00:00+00:00,117.54337,3_day_forecast
2026-01-14 07:00:00+00:00,127.53287,3_day_forecast
2026-01-14 08:00:00+00:00,127.643616,3_day_forecast
2026-01-14 09:00:00+00:00,117.56336,3_day_forecast
2026-01-14 10:00:00+00:00,116.53431,3_day_forecast
2026-01-14 11:00:00+00:00,117.30741,3_day_forecast
2026-01-14 12:00:00+00:00,116.912125,3_day_forecast
2026-01-14 13:00:00+00:00,116.85559,3_day_forecast
2026-01-14 14:00:00+00:00,117.03769,3_day_forecast
2026-01-14 15:00:00+00:00,117.279526,3_day_forecast
2026-01-14 16:00:00+00:00,117.27574,3_day_forecast
2026-01-14 17:00:00+00:00,128.88718,3_day_forecast
2026-01-14 18:00:00+00:00,128.42967,3_day_forecast
2026-01-14 19:00:00+00:00,117.39605,3_day_forecast
2026-01-14 20:00:00+00:00,117.34072,3_day_forecast
2026-01-14 21:00:00+00:00,117.32905,3_day_forecast
