datetime,forecast_hour,aqi_forecast,forecast_type,corrected
2025-12-09 22:00:00+00:00,1,172.24,3_day_forecast,False
2025-12-09 23:00:00+00:00,2,184.0983333333333,3_day_forecast,False
2025-12-10 00:00:00+00:00,3,184.45066666666665,3_day_forecast,False
2025-12-10 01:00:00+00:00,4,185.36006666666668,3_day_forecast,False
2025-12-10 02:00:00+00:00,5,187.4157333333334,3_day_forecast,False
2025-12-10 03:00:00+00:00,6,187.07106666666667,3_day_forecast,False
2025-12-10 04:00:00+00:00,7,190.7527333333334,3_day_forecast,False
2025-12-10 05:00:00+00:00,8,192.4547333333334,3_day_forecast,False
2025-12-10 06:00:00+00:00,9,208.0,3_day_forecast,False
2025-12-10 07:00:00+00:00,10,260.0013687590188,3_day_forecast,False
2025-12-10 08:00:00+00:00,11,226.00453428238418,3_day_forecast,False
2025-12-10 09:00:00+00:00,12,217.96454523809524,3_day_forecast,False
2025-12-10 10:00:00+00:00,13,219.91866666666667,3_day_forecast,False
2025-12-10 11:00:00+00:00,14,235.02756558441553,3_day_forecast,False
2025-12-10 12:00:00+00:00,15,186.79686666666672,3_day_forecast,False
2025-12-10 13:00:00+00:00,16,200.72216666666662,3_day_forecast,False
2025-12-10 14:00:00+00:00,17,189.8967333333334,3_day_forecast,False
2025-12-10 15:00:00+00:00,18,184.44416666666666,3_day_forecast,False
2025-12-10 16:00:00+00:00,19,184.0983333333333,3_day_forecast,False
2025-12-10 17:00:00+00:00,20,275.0329619047619,3_day_forecast,False
2025-12-10 18:00:00+00:00,21,232.7221277777778,3_day_forecast,False
2025-12-10 19:00:00+00:00,22,220.0053333333333,3_day_forecast,False
2025-12-10 20:00:00+00:00,23,209.99575,3_day_forecast,False
2025-12-10 21:00:00+00:00,24,193.30890000000008,3_day_forecast,False
2025-12-10 22:00:00+00:00,25,203.71720000000002,3_day_forecast,False
2025-12-10 23:00:00+00:00,26,230.123259018759,3_day_forecast,False
2025-12-11 00:00:00+00:00,27,185.75106666666667,3_day_forecast,False
2025-12-11 01:00:00+00:00,28,184.49933333333337,3_day_forecast,False
2025-12-11 02:00:00+00:00,29,223.6271934176934,3_day_forecast,False
2025-12-11 03:00:00+00:00,30,186.62020000000004,3_day_forecast,False
2025-12-11 04:00:00+00:00,31,186.79686666666672,3_day_forecast,False
2025-12-11 05:00:00+00:00,32,187.1350666666667,3_day_forecast,False
2025-12-11 06:00:00+00:00,33,185.27333333333337,3_day_forecast,False
2025-12-11 07:00:00+00:00,34,209.0165,3_day_forecast,False
2025-12-11 08:00:00+00:00,35,265.0459299145299,3_day_forecast,False
2025-12-11 09:00:00+00:00,36,252.0455917748918,3_day_forecast,False
2025-12-11 10:00:00+00:00,37,224.27937437007446,3_day_forecast,False
2025-12-11 11:00:00+00:00,38,205.9176666666667,3_day_forecast,False
2025-12-11 12:00:00+00:00,39,229.06776984126992,3_day_forecast,False
2025-12-11 13:00:00+00:00,40,203.7212,3_day_forecast,False
2025-12-11 14:00:00+00:00,41,203.7152,3_day_forecast,False
2025-12-11 15:00:00+00:00,42,222.8366721778221,3_day_forecast,False
2025-12-11 16:00:00+00:00,43,202.17736666666667,3_day_forecast,False
2025-12-11 17:00:00+00:00,44,284.8881372460871,3_day_forecast,False
2025-12-11 18:00:00+00:00,45,295.01170901875895,3_day_forecast,False
2025-12-11 19:00:00+00:00,46,295.01570901875897,3_day_forecast,False
2025-12-11 20:00:00+00:00,47,225.328447990898,3_day_forecast,False
2025-12-11 21:00:00+00:00,48,192.45273333333338,3_day_forecast,False
2025-12-11 22:00:00+00:00,49,217.33502301587302,3_day_forecast,False
2025-12-11 23:00:00+00:00,50,233.96010086580083,3_day_forecast,False
2025-12-12 00:00:00+00:00,51,230.26055187590188,3_day_forecast,False
2025-12-12 01:00:00+00:00,52,230.101459018759,3_day_forecast,False
2025-12-12 02:00:00+00:00,53,189.0687333333334,3_day_forecast,False
2025-12-12 03:00:00+00:00,54,187.4157333333334,3_day_forecast,False
2025-12-12 04:00:00+00:00,55,233.03361904761906,3_day_forecast,False
2025-12-12 05:00:00+00:00,56,209.99475,3_day_forecast,False
2025-12-12 06:00:00+00:00,57,189.89273333333338,3_day_forecast,False
2025-12-12 07:00:00+00:00,58,256.9763463924964,3_day_forecast,False
2025-12-12 08:00:00+00:00,59,274.01533138528134,3_day_forecast,False
2025-12-12 09:00:00+00:00,60,280.01522995892987,3_day_forecast,False
2025-12-12 10:00:00+00:00,61,230.86870115440118,3_day_forecast,False
2025-12-12 11:00:00+00:00,62,213.9646553224553,3_day_forecast,False
2025-12-12 12:00:00+00:00,63,221.81278528138523,3_day_forecast,False
2025-12-12 13:00:00+00:00,64,230.0335987012987,3_day_forecast,False
2025-12-12 14:00:00+00:00,65,230.8467011544012,3_day_forecast,False
2025-12-12 15:00:00+00:00,66,191.6387333333334,3_day_forecast,False
2025-12-12 16:00:00+00:00,67,233.99010086580083,3_day_forecast,False
2025-12-12 17:00:00+00:00,68,224.94346709956716,3_day_forecast,False
2025-12-12 18:00:00+00:00,69,290.0311492673994,3_day_forecast,False
2025-12-12 19:00:00+00:00,70,253.68718470418463,3_day_forecast,False
2025-12-12 20:00:00+00:00,71,229.0616031746032,3_day_forecast,False
2025-12-12 21:00:00+00:00,72,203.7152,3_day_forecast,False
